Dialogue_ID,Utterance_ID,Speaker,Original_Emotion,Predicted_Emotion
572,8,Evil Bitch,anger,Anger
572,10,Evil Bitch,anger,Anger
572,12,Evil Bitch,anger,Anger
572,14,Evil Bitch,neutral,Disgust
572,20,Evil Bitch,anger,Anger
797,1,Fake Monica,neutral,Neutral
797,3,Fake Monica,neutral,Surprise
797,5,Fake Monica,surprise,Surprise
797,7,Fake Monica,neutral,Joy
797,9,Fake Monica,neutral,Neutral
1008,0,Fireman No. 1,surprise,Neutral
1008,7,Fireman No. 1,neutral,Neutral
1008,1,Fireman No. 2,surprise,Surprise
1008,9,Fireman No. 2,neutral,Neutral
205,0,Fireman No. 3,neutral,Joy
205,2,Fireman No. 3,neutral,Joy
1008,3,Fireman No. 3,neutral,Neutral
1008,4,Fireman No. 3,neutral,Neutral
1008,5,Fireman No. 3,neutral,Neutral
1008,6,Fireman No. 3,neutral,Neutral
365,1,Flight Attendant,neutral,Neutral
365,3,Flight Attendant,neutral,Surprise
365,6,Flight Attendant,anger,Anger
365,8,Flight Attendant,neutral,Neutral
365,10,Flight Attendant,neutral,Neutral
365,12,Flight Attendant,neutral,Joy
439,0,Frank,neutral,Neutral
439,6,Frank,neutral,Joy
665,2,Frank,neutral,Neutral
665,9,Frank,neutral,Neutral
665,12,Frank,neutral,Neutral
665,18,Frank,anger,Joy
678,2,Frank,neutral,Neutral
678,5,Frank,neutral,Neutral
678,7,Frank,surprise,Surprise
678,10,Frank,surprise,Surprise
678,12,Frank,joy,Neutral
678,16,Frank,neutral,Joy
678,17,Frank,neutral,Neutral
758,0,Frank,anger,Fear
758,2,Frank,anger,Sadness
758,4,Frank,anger,Anger
1012,11,Frank,joy,Joy
978,8,Friend No. 1,surprise,Anger
978,4,Friend No. 2,joy,Surprise
978,6,Friend No. 2,surprise,Anger
374,3,Front Desk Clerk,neutral,Joy
186,0,Gary,joy,Joy
186,2,Gary,joy,Joy
186,4,Gary,neutral,Surprise
810,6,Gary,joy,Joy
810,8,Gary,joy,Joy
810,11,Gary,neutral,Joy
810,14,Gary,neutral,Neutral
810,16,Gary,surprise,Surprise
407,10,Gary Collins,neutral,Neutral
1015,0,Gerston,neutral,Neutral
1015,5,Gerston,neutral,Neutral
755,1,Girl,anger,Anger
755,3,Girl,anger,Anger
755,5,Girl,anger,Disgust
758,3,Girl,anger,Disgust
758,5,Girl,anger,Joy
288,1,Gunther,neutral,Anger
288,3,Gunther,surprise,Anger
288,5,Gunther,neutral,Anger
331,9,Gunther,joy,Anger
515,0,Gunther,neutral,Neutral
542,5,Gunther,neutral,Joy
542,7,Gunther,surprise,Fear
593,10,Gunther,disgust,Disgust
628,4,Gunther,disgust,Surprise
782,0,Gunther,neutral,Neutral
782,11,Gunther,neutral,Sadness
870,3,Gunther,neutral,Neutral
933,1,Gunther,joy,Joy
933,14,Gunther,anger,Anger
969,4,Gunther,neutral,Neutral
1005,12,Gunther,neutral,Neutral
42,1,Guru Saj,surprise,Surprise
384,1,Guy,surprise,Surprise
444,1,Guy,neutral,Neutral
444,3,Guy,neutral,Sadness
444,5,Guy,neutral,Disgust
780,4,Guy,sadness,Sadness
780,6,Guy,sadness,Fear
945,7,Guy,fear,Fear
945,9,Guy,neutral,Disgust
945,12,Guy,neutral,Neutral
945,14,Guy,neutral,Neutral
719,0,Guy #1,joy,Joy
600,0,Helena,neutral,Joy
978,10,Her-Friends,joy,Surprise
173,10,Hitchhiker,joy,Joy
272,3,Hitchhiker,anger,Anger
272,5,Hitchhiker,neutral,Neutral
776,4,Hold Voice,neutral,Neutral
662,4,Hombre Man,neutral,Neutral
772,6,Hope,joy,Surprise
772,8,Hope,joy,Sadness
535,0,Hoshi,neutral,Neutral
535,1,Hoshi,joy,Joy
535,2,Hoshi,anger,Anger
875,0,Hotel Clerk,neutral,Neutral
875,2,Hotel Clerk,neutral,Neutral
875,7,Hotel Clerk,joy,Neutral
195,5,Isabella,neutral,Neutral
526,1,Isabella,neutral,Surprise
526,8,Isabella,neutral,Neutral
526,10,Isabella,neutral,Neutral
526,12,Isabella,joy,Anger
526,14,Isabella,surprise,Surprise
526,16,Isabella,anger,Disgust
526,18,Isabella,neutral,Neutral
526,19,Isabella,neutral,Sadness
305,1,Issac,neutral,Neutral
305,4,Issac,neutral,Joy
735,3,Issac,joy,Surprise
735,5,Issac,neutral,Neutral
735,7,Issac,neutral,Disgust
735,9,Issac,neutral,Joy
735,11,Issac,neutral,Neutral
735,13,Issac,neutral,Neutral
735,15,Issac,neutral,Neutral
735,17,Issac,neutral,Joy
735,19,Issac,neutral,Neutral
9,1,Jade,neutral,Neutral
9,2,Jade,neutral,Joy
9,6,Jade,neutral,Neutral
9,8,Jade,neutral,Joy
224,3,Jake,neutral,Joy
224,5,Jake,joy,Joy
184,0,Jane,joy,Joy
184,1,Jane,neutral,Neutral
184,2,Jane,neutral,Neutral
69,2,Janice,neutral,Neutral
104,0,Janice,surprise,Joy
105,1,Janice,surprise,Surprise
106,1,Janice,surprise,Anger
106,3,Janice,neutral,Neutral
106,5,Janice,fear,Surprise
115,7,Janice,surprise,Surprise
180,7,Janice,surprise,Joy
180,10,Janice,neutral,Joy
180,12,Janice,neutral,Surprise
180,14,Janice,joy,Joy
189,15,Janice,neutral,Neutral
253,4,Janice,neutral,Sadness
253,5,Janice,joy,Joy
253,6,Janice,surprise,Neutral
253,7,Janice,neutral,Neutral
253,9,Janice,fear,Fear
253,11,Janice,neutral,Joy
262,4,Janice,anger,Neutral
265,0,Janice,anger,Sadness
265,2,Janice,anger,Anger
265,4,Janice,sadness,Sadness
269,1,Janice,surprise,Surprise
366,4,Janice,surprise,Surprise
366,6,Janice,sadness,Neutral
429,10,Janice,surprise,Surprise
565,0,Janice,neutral,Fear
565,2,Janice,neutral,Sadness
565,4,Janice,joy,Joy
618,0,Janice,joy,Joy
619,0,Janice,neutral,Joy
619,2,Janice,neutral,Joy
619,4,Janice,neutral,Fear
619,6,Janice,neutral,Neutral
619,8,Janice,disgust,Sadness
745,1,Janice,neutral,Joy
759,0,Janice,surprise,Surprise
759,2,Janice,surprise,Anger
759,4,Janice,anger,Disgust
759,6,Janice,neutral,Neutral
759,8,Janice,anger,Neutral
759,10,Janice,anger,Surprise
759,12,Janice,disgust,Anger
759,13,Janice,disgust,Sadness
759,14,Janice,sadness,Anger
768,1,Janice,sadness,Neutral
768,3,Janice,anger,Joy
768,7,Janice,neutral,Joy
816,1,Janice,sadness,Surprise
816,2,Janice,sadness,Sadness
816,3,Janice,sadness,Sadness
816,4,Janice,neutral,Neutral
923,2,Janice,fear,Joy
923,4,Janice,sadness,Joy
923,6,Janice,surprise,Surprise
923,8,Janice,joy,Surprise
923,10,Janice,anger,Surprise
923,12,Janice,sadness,Sadness
239,2,Janine,joy,Disgust
239,5,Janine,fear,Neutral
553,9,Janine,surprise,Joy
553,11,Janine,neutral,Neutral
553,13,Janine,neutral,Neutral
553,14,Janine,neutral,Joy
787,0,Janine,neutral,Joy
787,2,Janine,neutral,Joy
787,4,Janine,neutral,Fear
787,10,Janine,neutral,Sadness
639,10,Janitor,surprise,Surprise
378,1,Jason,neutral,Neutral
378,2,Jason,neutral,Fear
905,5,Jay Leno,neutral,Neutral
905,6,Jay Leno,neutral,Joy
941,0,Jeannine,neutral,Neutral
115,0,Jester,neutral,Neutral
115,2,Jester,neutral,Neutral
115,4,Jester,anger,Anger
115,6,Jester,surprise,Anger
56,1,Jill,neutral,Neutral
56,3,Jill,neutral,Neutral
56,5,Jill,neutral,Neutral
229,0,Jill,neutral,Joy
229,2,Jill,neutral,Joy
328,0,Jill,anger,Anger
328,1,Jill,anger,Anger
328,2,Jill,anger,Anger
328,4,Jill,anger,Anger
328,6,Jill,joy,Joy
529,9,Jill,neutral,Neutral
384,3,Jim,neutral,Joy
860,0,Jim,surprise,Surprise
860,6,Jim,neutral,Neutral
860,8,Jim,neutral,Disgust
860,10,Jim,neutral,Sadness
860,12,Jim,neutral,Neutral
860,14,Jim,joy,Joy
94,1,Joanna,neutral,Neutral
94,3,Joanna,neutral,Neutral
94,5,Joanna,fear,Surprise
94,6,Joanna,anger,Anger
94,7,Joanna,sadness,Sadness
94,8,Joanna,neutral,Neutral
94,9,Joanna,neutral,Neutral
94,11,Joanna,joy,Joy
94,13,Joanna,joy,Joy
94,15,Joanna,joy,Neutral
159,0,Joanna,joy,Joy
159,2,Joanna,joy,Neutral
159,3,Joanna,joy,Joy
159,4,Joanna,surprise,Surprise
159,5,Joanna,joy,Joy
159,7,Joanna,joy,Joy
159,9,Joanna,neutral,Neutral
640,2,Joanna,neutral,Surprise
640,3,Joanna,surprise,Surprise
640,4,Joanna,neutral,Neutral
640,5,Joanna,joy,Disgust
640,9,Joanna,joy,Neutral
640,11,Joanna,joy,Joy
640,14,Joanna,neutral,Neutral
640,16,Joanna,neutral,Joy
204,2,Joanne,neutral,Neutral
204,4,Joanne,neutral,Sadness
204,6,Joanne,neutral,Neutral
1,0,Joey,surprise,Neutral
1,2,Joey,surprise,Surprise
1,4,Joey,neutral,Neutral
1,5,Joey,neutral,Neutral
3,9,Joey,neutral,Neutral
5,1,Joey,neutral,Neutral
6,1,Joey,surprise,Joy
6,3,Joey,neutral,Neutral
6,5,Joey,anger,Neutral
6,7,Joey,neutral,Neutral
6,9,Joey,anger,Anger
6,10,Joey,anger,Anger
6,11,Joey,anger,Sadness
6,12,Joey,neutral,Joy
6,13,Joey,neutral,Neutral
7,0,Joey,neutral,Neutral
11,7,Joey,joy,Joy
11,8,Joey,joy,Joy
12,1,Joey,joy,Joy
12,3,Joey,surprise,Surprise
12,5,Joey,neutral,Neutral
12,6,Joey,fear,Fear
12,7,Joey,neutral,Neutral
12,9,Joey,fear,Disgust
12,11,Joey,anger,Anger
17,0,Joey,anger,Anger
17,1,Joey,joy,Neutral
18,1,Joey,neutral,Neutral
18,3,Joey,joy,Joy
18,5,Joey,joy,Joy
18,6,Joey,fear,Fear
18,8,Joey,sadness,Fear
18,9,Joey,surprise,Joy
19,0,Joey,neutral,Neutral
20,1,Joey,joy,Joy
20,3,Joey,joy,Anger
20,4,Joey,joy,Anger
20,5,Joey,joy,Anger
20,6,Joey,joy,Surprise
20,7,Joey,joy,Joy
20,8,Joey,neutral,Neutral
20,9,Joey,neutral,Sadness
20,11,Joey,neutral,Neutral
20,12,Joey,joy,Surprise
20,13,Joey,joy,Joy
20,14,Joey,joy,Neutral
20,16,Joey,neutral,Neutral
22,0,Joey,disgust,Disgust
22,2,Joey,surprise,Surprise
25,1,Joey,joy,Joy
25,3,Joey,joy,Neutral
25,5,Joey,neutral,Joy
25,7,Joey,neutral,Neutral
25,9,Joey,neutral,Neutral
25,11,Joey,surprise,Surprise
25,13,Joey,neutral,Neutral
26,1,Joey,neutral,Sadness
26,3,Joey,neutral,Neutral
26,6,Joey,joy,Joy
26,11,Joey,sadness,Fear
31,0,Joey,neutral,Neutral
31,2,Joey,neutral,Neutral
32,16,Joey,neutral,Surprise
33,1,Joey,joy,Joy
36,3,Joey,neutral,Neutral
37,1,Joey,joy,Joy
37,3,Joey,disgust,Fear
38,11,Joey,surprise,Surprise
39,1,Joey,anger,Anger
39,2,Joey,surprise,Neutral
39,3,Joey,anger,Anger
39,4,Joey,anger,Sadness
39,5,Joey,anger,Sadness
39,6,Joey,anger,Sadness
39,12,Joey,neutral,Neutral
39,14,Joey,neutral,Joy
39,15,Joey,anger,Anger
39,16,Joey,anger,Anger
39,18,Joey,anger,Anger
40,1,Joey,anger,Joy
40,6,Joey,joy,Joy
40,8,Joey,disgust,Disgust
40,12,Joey,joy,Joy
41,1,Joey,surprise,Surprise
41,3,Joey,neutral,Neutral
41,5,Joey,surprise,Surprise
41,10,Joey,neutral,Neutral
41,12,Joey,disgust,Anger
41,14,Joey,disgust,Fear
45,0,Joey,sadness,Sadness
45,2,Joey,neutral,Neutral
45,4,Joey,neutral,Surprise
46,1,Joey,surprise,Anger
46,5,Joey,neutral,Neutral
46,7,Joey,surprise,Joy
46,10,Joey,neutral,Anger
46,13,Joey,surprise,Neutral
47,1,Joey,neutral,Neutral
47,2,Joey,neutral,Neutral
47,3,Joey,neutral,Neutral
47,4,Joey,neutral,Neutral
47,5,Joey,neutral,Joy
47,6,Joey,neutral,Neutral
47,7,Joey,joy,Neutral
47,8,Joey,neutral,Neutral
47,12,Joey,neutral,Neutral
47,14,Joey,neutral,Joy
47,15,Joey,joy,Joy
47,16,Joey,joy,Joy
49,5,Joey,neutral,Neutral
49,6,Joey,neutral,Neutral
49,7,Joey,neutral,Neutral
49,8,Joey,neutral,Neutral
49,11,Joey,neutral,Joy
49,13,Joey,surprise,Surprise
49,21,Joey,anger,Anger
50,0,Joey,joy,Joy
50,2,Joey,surprise,Neutral
50,3,Joey,neutral,Neutral
50,4,Joey,neutral,Neutral
50,5,Joey,fear,Fear
50,6,Joey,fear,Surprise
50,7,Joey,sadness,Sadness
50,8,Joey,joy,Joy
50,9,Joey,surprise,Surprise
50,10,Joey,surprise,Fear
50,11,Joey,neutral,Joy
50,12,Joey,neutral,Neutral
50,13,Joey,anger,Anger
50,14,Joey,surprise,Surprise
50,15,Joey,anger,Anger
50,16,Joey,neutral,Joy
54,0,Joey,disgust,Joy
54,2,Joey,anger,Anger
54,8,Joey,sadness,Joy
54,13,Joey,fear,Fear
54,17,Joey,joy,Joy
54,19,Joey,joy,Joy
54,22,Joey,joy,Joy
58,3,Joey,neutral,Joy
58,5,Joey,surprise,Surprise
58,9,Joey,neutral,Neutral
64,8,Joey,joy,Joy
64,11,Joey,anger,Anger
68,1,Joey,joy,Neutral
68,3,Joey,surprise,Surprise
70,1,Joey,neutral,Surprise
70,8,Joey,anger,Joy
73,3,Joey,neutral,Neutral
73,5,Joey,neutral,Neutral
73,7,Joey,neutral,Neutral
73,9,Joey,neutral,Joy
73,11,Joey,neutral,Surprise
74,0,Joey,joy,Neutral
74,4,Joey,disgust,Disgust
74,6,Joey,anger,Neutral
79,0,Joey,neutral,Neutral
79,2,Joey,joy,Joy
79,4,Joey,neutral,Joy
79,6,Joey,neutral,Neutral
79,7,Joey,neutral,Neutral
80,1,Joey,joy,Joy
80,3,Joey,neutral,Neutral
80,5,Joey,neutral,Surprise
81,0,Joey,neutral,Fear
81,2,Joey,neutral,Neutral
81,4,Joey,fear,Neutral
81,10,Joey,neutral,Neutral
83,1,Joey,neutral,Joy
83,3,Joey,neutral,Fear
87,7,Joey,joy,Joy
89,0,Joey,anger,Anger
89,4,Joey,neutral,Neutral
93,3,Joey,surprise,Joy
93,5,Joey,surprise,Sadness
93,7,Joey,surprise,Surprise
95,1,Joey,surprise,Surprise
95,3,Joey,neutral,Neutral
95,15,Joey,neutral,Joy
95,17,Joey,neutral,Joy
107,0,Joey,neutral,Neutral
107,5,Joey,joy,Neutral
110,4,Joey,neutral,Neutral
111,0,Joey,joy,Joy
111,2,Joey,joy,Joy
111,4,Joey,surprise,Neutral
111,7,Joey,neutral,Neutral
111,9,Joey,neutral,Neutral
111,11,Joey,neutral,Neutral
111,12,Joey,neutral,Neutral
111,14,Joey,neutral,Neutral
111,16,Joey,surprise,Surprise
114,3,Joey,joy,Neutral
114,4,Joey,joy,Joy
115,3,Joey,neutral,Neutral
115,5,Joey,neutral,Joy
119,0,Joey,neutral,Neutral
119,1,Joey,neutral,Neutral
119,2,Joey,neutral,Neutral
119,3,Joey,neutral,Neutral
119,4,Joey,sadness,Sadness
119,6,Joey,sadness,Sadness
119,8,Joey,neutral,Neutral
119,12,Joey,anger,Neutral
120,8,Joey,neutral,Neutral
120,11,Joey,neutral,Neutral
120,15,Joey,neutral,Neutral
124,5,Joey,joy,Surprise
124,7,Joey,surprise,Neutral
124,9,Joey,neutral,Neutral
124,11,Joey,joy,Joy
126,4,Joey,joy,Joy
126,11,Joey,neutral,Neutral
129,3,Joey,disgust,Neutral
129,5,Joey,anger,Surprise
129,7,Joey,anger,Neutral
129,8,Joey,neutral,Neutral
129,9,Joey,neutral,Neutral
129,10,Joey,anger,Neutral
129,12,Joey,surprise,Surprise
129,14,Joey,neutral,Neutral
130,1,Joey,neutral,Neutral
130,3,Joey,disgust,Neutral
130,5,Joey,neutral,Neutral
130,7,Joey,neutral,Neutral
130,9,Joey,disgust,Neutral
130,11,Joey,surprise,Neutral
130,15,Joey,neutral,Neutral
130,17,Joey,joy,Joy
131,2,Joey,neutral,Neutral
135,4,Joey,neutral,Neutral
135,5,Joey,neutral,Neutral
135,6,Joey,neutral,Neutral
135,7,Joey,neutral,Surprise
135,8,Joey,neutral,Neutral
136,2,Joey,surprise,Surprise
143,4,Joey,neutral,Neutral
144,1,Joey,neutral,Neutral
144,3,Joey,neutral,Neutral
144,5,Joey,joy,Anger
145,10,Joey,disgust,Anger
145,11,Joey,disgust,Disgust
145,12,Joey,anger,Fear
145,13,Joey,anger,Fear
145,15,Joey,disgust,Neutral
145,17,Joey,neutral,Neutral
148,1,Joey,neutral,Neutral
148,3,Joey,anger,Surprise
148,5,Joey,surprise,Surprise
148,7,Joey,neutral,Neutral
148,9,Joey,neutral,Neutral
148,11,Joey,neutral,Neutral
148,13,Joey,surprise,Fear
148,15,Joey,fear,Fear
148,17,Joey,anger,Joy
148,19,Joey,sadness,Neutral
158,1,Joey,neutral,Neutral
158,6,Joey,sadness,Surprise
163,0,Joey,neutral,Anger
163,2,Joey,surprise,Surprise
163,4,Joey,surprise,Surprise
163,6,Joey,neutral,Neutral
163,10,Joey,neutral,Neutral
165,1,Joey,joy,Joy
165,3,Joey,surprise,Joy
165,5,Joey,joy,Joy
165,7,Joey,joy,Joy
165,8,Joey,joy,Joy
165,10,Joey,neutral,Joy
165,12,Joey,neutral,Neutral
165,14,Joey,neutral,Neutral
165,16,Joey,joy,Joy
165,17,Joey,joy,Joy
165,18,Joey,joy,Neutral
167,1,Joey,surprise,Surprise
167,8,Joey,sadness,Joy
170,1,Joey,neutral,Surprise
170,3,Joey,surprise,Surprise
170,5,Joey,neutral,Neutral
170,7,Joey,surprise,Joy
170,8,Joey,neutral,Neutral
170,9,Joey,neutral,Sadness
170,10,Joey,sadness,Sadness
173,1,Joey,surprise,Surprise
173,5,Joey,neutral,Neutral
173,7,Joey,surprise,Surprise
175,0,Joey,neutral,Surprise
176,10,Joey,joy,Joy
178,0,Joey,joy,Neutral
178,2,Joey,surprise,Surprise
180,8,Joey,surprise,Neutral
181,0,Joey,anger,Anger
181,3,Joey,surprise,Anger
184,3,Joey,joy,Surprise
184,5,Joey,joy,Neutral
184,7,Joey,neutral,Neutral
184,10,Joey,anger,Anger
184,12,Joey,neutral,Neutral
184,14,Joey,neutral,Neutral
184,16,Joey,anger,Anger
184,18,Joey,neutral,Neutral
184,20,Joey,neutral,Neutral
189,1,Joey,neutral,Neutral
189,3,Joey,neutral,Joy
189,12,Joey,surprise,Surprise
189,14,Joey,joy,Joy
190,2,Joey,joy,Joy
190,5,Joey,neutral,Neutral
190,7,Joey,neutral,Neutral
191,0,Joey,anger,Anger
191,2,Joey,neutral,Joy
191,4,Joey,neutral,Joy
191,5,Joey,neutral,Neutral
191,6,Joey,neutral,Joy
192,6,Joey,joy,Joy
197,0,Joey,joy,Joy
197,2,Joey,joy,Neutral
197,4,Joey,joy,Neutral
197,6,Joey,neutral,Neutral
199,6,Joey,surprise,Surprise
199,8,Joey,neutral,Surprise
199,11,Joey,neutral,Joy
200,1,Joey,anger,Anger
200,3,Joey,surprise,Surprise
200,5,Joey,anger,Joy
200,7,Joey,joy,Joy
200,9,Joey,joy,Joy
203,0,Joey,joy,Joy
203,5,Joey,neutral,Neutral
208,1,Joey,neutral,Neutral
208,3,Joey,neutral,Sadness
208,14,Joey,sadness,Sadness
208,16,Joey,surprise,Disgust
210,1,Joey,surprise,Surprise
210,3,Joey,anger,Anger
210,5,Joey,anger,Joy
210,7,Joey,joy,Joy
216,1,Joey,neutral,Neutral
217,0,Joey,neutral,Neutral
218,5,Joey,neutral,Neutral
218,6,Joey,sadness,Neutral
218,7,Joey,neutral,Neutral
218,8,Joey,neutral,Neutral
218,9,Joey,neutral,Neutral
218,10,Joey,neutral,Neutral
218,11,Joey,neutral,Neutral
219,1,Joey,neutral,Anger
219,2,Joey,neutral,Neutral
219,3,Joey,joy,Joy
219,4,Joey,joy,Joy
224,0,Joey,neutral,Neutral
224,2,Joey,neutral,Joy
224,4,Joey,joy,Joy
227,0,Joey,neutral,Neutral
228,1,Joey,sadness,Sadness
228,2,Joey,neutral,Neutral
228,3,Joey,surprise,Surprise
228,5,Joey,joy,Joy
228,6,Joey,neutral,Neutral
236,0,Joey,joy,Joy
236,2,Joey,neutral,Joy
236,4,Joey,neutral,Joy
236,6,Joey,surprise,Surprise
236,12,Joey,neutral,Anger
236,14,Joey,joy,Joy
241,11,Joey,disgust,Disgust
241,13,Joey,disgust,Anger
247,0,Joey,neutral,Joy
247,2,Joey,joy,Anger
249,1,Joey,neutral,Surprise
249,3,Joey,joy,Anger
249,4,Joey,sadness,Anger
249,5,Joey,sadness,Joy
249,7,Joey,joy,Joy
249,9,Joey,joy,Joy
249,10,Joey,joy,Joy
249,11,Joey,neutral,Joy
249,13,Joey,joy,Joy
251,6,Joey,sadness,Neutral
252,14,Joey,joy,Surprise
252,15,Joey,neutral,Sadness
257,0,Joey,joy,Neutral
257,6,Joey,fear,Fear
260,0,Joey,neutral,Neutral
260,2,Joey,surprise,Surprise
271,6,Joey,neutral,Neutral
271,8,Joey,neutral,Neutral
271,10,Joey,neutral,Neutral
272,1,Joey,surprise,Anger
272,7,Joey,joy,Joy
273,11,Joey,neutral,Neutral
273,18,Joey,surprise,Joy
274,0,Joey,surprise,Fear
274,2,Joey,surprise,Sadness
274,7,Joey,anger,Anger
274,8,Joey,fear,Fear
274,9,Joey,joy,Neutral
274,10,Joey,fear,Sadness
274,12,Joey,fear,Surprise
275,1,Joey,anger,Neutral
275,4,Joey,anger,Neutral
275,6,Joey,neutral,Neutral
275,8,Joey,neutral,Surprise
275,10,Joey,fear,Fear
275,12,Joey,disgust,Anger
275,14,Joey,disgust,Anger
275,16,Joey,anger,Anger
276,3,Joey,neutral,Neutral
277,0,Joey,neutral,Neutral
277,1,Joey,neutral,Joy
277,3,Joey,anger,Sadness
277,4,Joey,neutral,Neutral
277,6,Joey,neutral,Neutral
278,6,Joey,neutral,Joy
278,7,Joey,joy,Joy
279,0,Joey,surprise,Surprise
279,2,Joey,anger,Anger
279,5,Joey,neutral,Anger
280,2,Joey,neutral,Neutral
281,0,Joey,joy,Joy
281,2,Joey,neutral,Neutral
281,4,Joey,surprise,Surprise
281,6,Joey,disgust,Surprise
281,8,Joey,disgust,Disgust
281,10,Joey,surprise,Joy
282,1,Joey,neutral,Neutral
283,0,Joey,disgust,Anger
283,2,Joey,disgust,Disgust
283,5,Joey,neutral,Surprise
285,0,Joey,neutral,Neutral
285,2,Joey,neutral,Neutral
285,7,Joey,anger,Surprise
285,9,Joey,surprise,Surprise
285,11,Joey,neutral,Neutral
285,16,Joey,neutral,Neutral
287,0,Joey,neutral,Neutral
287,2,Joey,anger,Fear
287,3,Joey,neutral,Neutral
287,5,Joey,neutral,Surprise
287,6,Joey,neutral,Neutral
287,7,Joey,joy,Joy
287,8,Joey,neutral,Neutral
287,9,Joey,neutral,Neutral
287,10,Joey,neutral,Neutral
288,0,Joey,joy,Joy
288,2,Joey,surprise,Surprise
288,4,Joey,neutral,Neutral
288,6,Joey,anger,Anger
288,20,Joey,joy,Joy
293,0,Joey,surprise,Surprise
293,1,Joey,surprise,Fear
293,2,Joey,fear,Fear
293,4,Joey,fear,Neutral
293,6,Joey,neutral,Neutral
293,7,Joey,neutral,Neutral
293,8,Joey,joy,Joy
295,0,Joey,surprise,Surprise
295,2,Joey,surprise,Surprise
295,3,Joey,surprise,Anger
295,5,Joey,anger,Anger
295,6,Joey,anger,Anger
295,7,Joey,anger,Anger
295,8,Joey,anger,Anger
295,9,Joey,anger,Anger
295,11,Joey,anger,Joy
295,13,Joey,anger,Joy
295,17,Joey,anger,Anger
295,19,Joey,anger,Anger
295,21,Joey,anger,Anger
299,0,Joey,neutral,Neutral
299,2,Joey,neutral,Joy
300,0,Joey,joy,Surprise
300,2,Joey,neutral,Neutral
300,4,Joey,surprise,Surprise
300,6,Joey,neutral,Anger
300,8,Joey,disgust,Disgust
300,10,Joey,anger,Fear
300,12,Joey,fear,Neutral
300,14,Joey,neutral,Neutral
304,4,Joey,neutral,Neutral
305,3,Joey,neutral,Neutral
305,9,Joey,surprise,Surprise
305,12,Joey,joy,Neutral
311,6,Joey,neutral,Neutral
311,12,Joey,neutral,Joy
312,18,Joey,sadness,Sadness
312,20,Joey,neutral,Neutral
312,21,Joey,sadness,Joy
313,0,Joey,neutral,Neutral
313,2,Joey,neutral,Neutral
314,11,Joey,neutral,Neutral
316,0,Joey,neutral,Neutral
316,3,Joey,neutral,Neutral
316,5,Joey,anger,Anger
316,7,Joey,neutral,Joy
317,6,Joey,joy,Joy
317,8,Joey,surprise,Anger
317,10,Joey,anger,Neutral
324,2,Joey,neutral,Neutral
324,4,Joey,neutral,Neutral
324,5,Joey,neutral,Neutral
324,6,Joey,neutral,Neutral
324,7,Joey,neutral,Neutral
328,7,Joey,joy,Neutral
332,1,Joey,neutral,Neutral
332,2,Joey,neutral,Neutral
332,3,Joey,neutral,Neutral
332,6,Joey,neutral,Neutral
332,8,Joey,neutral,Sadness
332,10,Joey,neutral,Neutral
333,0,Joey,neutral,Neutral
333,2,Joey,surprise,Surprise
334,0,Joey,joy,Neutral
334,2,Joey,sadness,Sadness
339,0,Joey,neutral,Joy
339,4,Joey,joy,Joy
341,0,Joey,neutral,Neutral
342,2,Joey,neutral,Neutral
342,4,Joey,neutral,Neutral
342,9,Joey,neutral,Neutral
342,11,Joey,neutral,Neutral
342,13,Joey,anger,Anger
342,15,Joey,joy,Joy
344,0,Joey,joy,Anger
344,1,Joey,neutral,Disgust
344,2,Joey,neutral,Neutral
344,3,Joey,neutral,Surprise
344,4,Joey,surprise,Surprise
344,7,Joey,joy,Joy
344,8,Joey,fear,Neutral
344,9,Joey,neutral,Joy
344,10,Joey,surprise,Joy
344,11,Joey,joy,Joy
344,12,Joey,joy,Joy
344,13,Joey,neutral,Neutral
344,15,Joey,disgust,Disgust
347,8,Joey,surprise,Surprise
353,0,Joey,neutral,Surprise
354,8,Joey,joy,Disgust
356,4,Joey,neutral,Neutral
356,7,Joey,joy,Neutral
356,9,Joey,sadness,Sadness
356,11,Joey,surprise,Surprise
356,13,Joey,joy,Joy
356,22,Joey,neutral,Neutral
357,3,Joey,surprise,Surprise
367,1,Joey,neutral,Neutral
367,5,Joey,surprise,Surprise
367,7,Joey,neutral,Neutral
367,9,Joey,surprise,Surprise
367,11,Joey,surprise,Surprise
371,0,Joey,neutral,Neutral
371,2,Joey,neutral,Neutral
371,4,Joey,neutral,Neutral
371,6,Joey,surprise,Neutral
371,8,Joey,neutral,Neutral
371,10,Joey,surprise,Neutral
373,4,Joey,joy,Joy
376,0,Joey,joy,Joy
376,2,Joey,joy,Joy
379,7,Joey,sadness,Anger
382,0,Joey,joy,Joy
382,2,Joey,joy,Joy
383,1,Joey,disgust,Fear
383,2,Joey,joy,Anger
383,3,Joey,anger,Anger
383,5,Joey,neutral,Neutral
383,7,Joey,neutral,Neutral
383,8,Joey,neutral,Joy
383,9,Joey,neutral,Joy
383,10,Joey,neutral,Neutral
383,11,Joey,surprise,Disgust
387,3,Joey,joy,Joy
387,4,Joey,sadness,Neutral
388,1,Joey,neutral,Neutral
388,2,Joey,neutral,Neutral
388,4,Joey,disgust,Neutral
388,6,Joey,disgust,Neutral
388,8,Joey,neutral,Neutral
388,10,Joey,surprise,Surprise
388,11,Joey,surprise,Neutral
