Dialogue_ID,Utterance_ID,Speaker,Original_Emotion,Predicted_Emotion
193,7,Phoebe,neutral,Neutral
194,0,Leslie,neutral,Sadness
194,1,Phoebe,joy,Sadness
195,0,Rachel,neutral,Neutral
195,1,Rachel,neutral,Neutral
195,2,Rachel,joy,Neutral
195,3,Rachel,disgust,Joy
195,4,Ross,joy,Neutral
195,5,Isabella,neutral,Neutral
195,6,Ross,neutral,Surprise
195,7,Monica,surprise,Surprise
195,8,Ross,anger,Anger
195,9,Monica,neutral,Neutral
195,10,Ross,neutral,Neutral
195,11,Rachel,disgust,Joy
195,12,Ross,neutral,Anger
195,13,Rachel,neutral,Joy
195,14,Ross,anger,Joy
195,15,Rachel,neutral,Joy
195,16,Ross,neutral,Joy
195,17,Rachel,neutral,Neutral
195,18,Monica,surprise,Surprise
195,19,Rachel,joy,Joy
196,0,Ross,neutral,Neutral
196,1,Ross,neutral,Joy
196,2,Monica,surprise,Joy
197,0,Joey,joy,Joy
197,1,Joey's Hand Twin,surprise,Neutral
197,2,Joey,joy,Neutral
197,3,Joey's Hand Twin,surprise,Neutral
197,4,Joey,joy,Surprise
197,5,Joey's Hand Twin,neutral,Surprise
197,6,Joey,neutral,Neutral
197,7,Ross,neutral,Neutral
198,0,Phoebe,neutral,Joy
198,1,Rachel,neutral,Neutral
198,2,Phoebe,joy,Joy
198,3,Rachel,neutral,Neutral
198,4,Phoebe,surprise,Joy
198,5,Rachel,neutral,Neutral
198,6,Phoebe,joy,Joy
199,0,Phoebe,sadness,Sadness
199,1,Rachel,joy,Joy
199,2,Rachel,joy,Joy
199,3,Rachel,joy,Joy
199,4,Chandler,neutral,Neutral
199,5,Rachel,neutral,Neutral
199,6,Joey,surprise,Joy
199,7,All,surprise,Joy
199,8,Joey,neutral,Surprise
199,9,Phoebe,surprise,Surprise
199,10,Rachel,neutral,Surprise
199,11,Joey,neutral,Joy
200,0,Ross,neutral,Neutral
200,1,Joey,anger,Anger
200,2,Ross,surprise,Surprise
200,3,Joey,surprise,Anger
200,4,Ross,anger,Anger
200,5,Joey,anger,Anger
200,6,Ross,anger,Anger
200,7,Joey,joy,Joy
200,8,Ross,joy,Anger
200,9,Joey,joy,Joy
201,0,Elizabeth,neutral,Surprise
201,1,Ross,neutral,Neutral
201,2,Elizabeth,joy,Joy
201,3,Ross,fear,Neutral
201,4,Ross,sadness,Neutral
201,5,Ross,fear,Neutral
201,6,Elizabeth,surprise,Surprise
201,7,Ross,surprise,Anger
201,8,Elizabeth,joy,Joy
201,9,Ross,joy,Joy
202,0,Chandler,joy,Neutral
202,1,Phoebe,neutral,Neutral
202,2,Chandler,neutral,Anger
202,3,Phoebe,neutral,Neutral
202,4,Chandler,neutral,Anger
202,5,Monica,surprise,Surprise
202,6,Phoebe,neutral,Neutral
202,7,Monica,surprise,Anger
202,8,Phoebe,joy,Joy
202,9,Monica,surprise,Anger
202,12,Chandler,neutral,Neutral
202,13,Monica,neutral,Neutral
202,14,Monica,neutral,Joy
202,15,Monica,neutral,Joy
202,16,Chandler,anger,Anger
203,0,Joey,joy,Joy
203,1,Ross,surprise,Surprise
203,2,Rachel,joy,Joy
203,3,Ross,joy,Joy
203,4,Rachel,joy,Neutral
203,5,Joey,neutral,Neutral
204,0,Rachel,joy,Joy
204,1,Kiki,neutral,Joy
204,2,Joanne,neutral,Neutral
204,3,Rachel,neutral,Neutral
204,4,Joanne,neutral,Neutral
204,5,Rachel,surprise,Surprise
204,6,Joanne,neutral,Neutral
204,7,Rachel,neutral,Anger
204,8,Kiki,surprise,Surprise
204,9,Rachel,neutral,Anger
204,10,Rachel,neutral,Neutral
204,11,Rachel,neutral,Neutral
204,12,Rachel,neutral,Neutral
204,13,Rachel,sadness,Sadness
205,0,Fireman No. 3,neutral,Joy
205,1,Rachel,neutral,Joy
205,2,Fireman No. 3,neutral,Joy
205,3,Rachel,surprise,Joy
205,4,Phoebe,joy,Joy
205,5,Monica,neutral,Neutral
205,6,Rachel,joy,Joy
206,0,Susan,neutral,Neutral
206,1,Ross,anger,Anger
206,2,Carol,neutral,Neutral
206,3,Ross,surprise,Surprise
206,4,Carol,anger,Sadness
206,5,Ross,neutral,Neutral
206,6,Susan,neutral,Neutral
206,7,Ross,anger,Anger
206,8,Susan,neutral,Anger
206,9,Carol,anger,Anger
206,10,Ross,surprise,Neutral
206,11,Susan,anger,Anger
206,12,Ross,anger,Anger
206,13,Carol,anger,Anger
206,14,Carol,anger,Anger
206,15,Ross,anger,Anger
206,16,Susan,anger,Anger
206,17,Ross,neutral,Neutral
206,18,Carol,anger,Anger
207,0,Monica,joy,Surprise
207,1,Mischa,neutral,Neutral
207,2,Monica,surprise,Surprise
207,3,Phoebe,neutral,Neutral
207,4,Phoebe,neutral,Neutral
207,5,Phoebe,neutral,Neutral
207,6,Mischa,neutral,Neutral
207,7,Mischa,neutral,Neutral
207,8,Phoebe,neutral,Neutral
207,9,Mischa,neutral,Neutral
207,10,Phoebe,joy,Neutral
207,11,Mischa,joy,Neutral
207,12,Mischa,neutral,Neutral
207,13,Monica,joy,Neutral
207,14,Mischa,surprise,Neutral
207,15,Phoebe,neutral,Anger
207,16,Monica,neutral,Anger
207,17,Phoebe,anger,Anger
207,18,Monica,anger,Anger
207,19,Phoebe,neutral,Anger
208,0,Danny,disgust,Neutral
208,1,Joey,neutral,Neutral
208,2,Chandler,surprise,Surprise
208,3,Joey,neutral,Neutral
208,4,Chandler,disgust,Neutral
208,5,Krista,joy,Joy
208,6,Danny,anger,Neutral
208,7,Krista,neutral,Neutral
208,8,Krista,neutral,Neutral
208,9,Danny,joy,Neutral
208,10,Rachel,surprise,Neutral
208,11,Chandler,joy,Surprise
208,12,Monica,surprise,Surprise
208,14,Joey,sadness,Neutral
208,15,Chandler,surprise,Surprise
208,16,Joey,surprise,Surprise
209,0,The Director,neutral,Neutral
210,0,Richard,anger,Surprise
210,1,Joey,surprise,Surprise
210,2,Richard,anger,Anger
210,3,Joey,anger,Anger
210,4,Richard,anger,Anger
210,5,Joey,anger,Anger
210,6,The Director,joy,Joy
210,7,Joey,joy,Joy
210,8,Richard,joy,Joy
210,9,The Assistant Director,neutral,Neutral
210,10,Phoebe,neutral,Neutral
211,0,Mrs. Geller,joy,Neutral
211,1,Chandler,neutral,Neutral
211,2,Mr. Geller,joy,Neutral
211,3,Chandler,neutral,Surprise
211,5,Mr. Geller,joy,Neutral
211,6,Mrs. Geller,disgust,Anger
211,7,Chandler,neutral,Disgust
211,8,Monica,disgust,Disgust
211,9,Mr. Geller,surprise,Surprise
211,10,Monica,joy,Joy
211,11,Monica,surprise,Surprise
211,12,Mrs. Geller,fear,Sadness
211,13,Monica,surprise,Fear
211,14,Mr. Geller,neutral,Neutral
212,0,Phoebe,neutral,Neutral
212,1,Monica,joy,Neutral
212,2,Phoebe,neutral,Neutral
212,3,Monica,surprise,Surprise
212,4,Phoebe,surprise,Surprise
212,5,Monica,disgust,Anger
212,6,Phoebe,neutral,Neutral
212,7,Monica,anger,Anger
212,8,Monica,neutral,Anger
212,9,Phoebe,surprise,Surprise
213,0,Ross,neutral,Neutral
213,1,Ross,neutral,Neutral
213,2,Ross,joy,Joy
213,3,Ross,neutral,Neutral
213,4,Chandler,sadness,Disgust
214,0,Phoebe,surprise,Surprise
214,1,Monica,neutral,Neutral
214,2,Phoebe,sadness,Sadness
214,3,David,surprise,Surprise
214,4,Phoebe,neutral,Neutral
214,5,David,surprise,Surprise
214,6,Phoebe,surprise,Surprise
214,7,David,neutral,Neutral
214,8,Phoebe,joy,Joy
214,9,David,neutral,Neutral
214,10,Phoebe,neutral,Neutral
215,0,Ross,joy,Joy
216,0,Ross,sadness,Sadness
216,1,Joey,neutral,Neutral
216,2,Ross,neutral,Neutral
217,0,Joey,neutral,Neutral
218,1,Ross,neutral,Neutral
218,2,Ross,neutral,Neutral
218,3,Ross,neutral,Neutral
218,4,Monica,sadness,Sadness
218,5,Joey,neutral,Neutral
218,6,Joey,sadness,Neutral
218,7,Joey,neutral,Neutral
218,8,Joey,neutral,Neutral
218,9,Joey,neutral,Neutral
218,10,Joey,neutral,Neutral
218,11,Joey,neutral,Neutral
218,12,Rachel,neutral,Joy
219,0,Chandler,joy,Disgust
219,1,Joey,neutral,Anger
219,2,Joey,neutral,Anger
219,3,Joey,joy,Joy
219,4,Joey,joy,Joy
219,5,Ross,neutral,Disgust
219,6,Monica,sadness,Sadness
219,7,Phoebe,neutral,Neutral
219,8,Monica,sadness,Sadness
219,9,Chandler,neutral,Joy
219,10,Chandler,sadness,Joy
219,11,Chandler,sadness,Joy
219,12,Monica,anger,Anger
220,0,Phoebe,neutral,Neutral
220,1,Rachel,joy,Joy
220,2,Monica,neutral,Neutral
220,3,Phoebe,sadness,Neutral
220,4,Rachel,neutral,Neutral
220,5,Monica,neutral,Neutral
220,6,Rachel,neutral,Neutral
221,0,Rachel,neutral,Surprise
221,1,Joshua,neutral,Neutral
221,2,Rachel,surprise,Joy
221,3,Joshua,neutral,Neutral
221,4,Rachel,neutral,Neutral
221,5,Joshua,fear,Joy
222,0,Doug,joy,Joy
222,1,Chandler,neutral,Neutral
222,2,Monica,neutral,Neutral
222,3,Doug,joy,Joy
222,4,Chandler,sadness,Sadness
222,5,Doug,joy,Joy
222,6,Monica,neutral,Neutral
222,7,Doug,neutral,Disgust
222,8,Doug,joy,Joy
222,9,Doug,neutral,Neutral
222,11,Doug,joy,Neutral
222,12,Doug,joy,Joy
222,13,Monica,joy,Neutral
222,14,Monica,neutral,Anger
222,15,Monica,disgust,Disgust
222,16,Monica,disgust,Anger
222,17,Chandler,neutral,Neutral
222,18,Monica,disgust,Anger
222,19,Chandler,disgust,Disgust
223,0,Emeril,neutral,Joy
223,1,Chandler,neutral,Anger
223,2,Monica,neutral,Neutral
223,3,Chandler,neutral,Neutral
223,4,Monica,neutral,Neutral
223,5,Chandler,sadness,Neutral
223,6,Monica,neutral,Disgust
223,7,Chandler,neutral,Neutral
223,8,Chandler,neutral,Joy
223,9,Monica,neutral,Neutral
223,10,Chandler,neutral,Joy
223,11,Monica,neutral,Disgust
223,12,Chandler,surprise,Surprise
223,13,Monica,neutral,Disgust
223,14,Chandler,neutral,Anger
224,0,Joey,neutral,Neutral
224,1,Man,neutral,Neutral
224,2,Joey,neutral,Neutral
224,3,Jake,neutral,Joy
224,4,Joey,joy,Joy
224,5,Jake,joy,Joy
225,0,Carol,disgust,Disgust
225,1,Ross,neutral,Neutral
225,2,Carol,joy,Fear
225,3,Ross,joy,Neutral
225,4,Ross,neutral,Neutral
225,5,Ross,neutral,Neutral
225,6,Carol,joy,Joy
225,7,Ross,neutral,Neutral
225,8,Carol,neutral,Neutral
225,9,Ross,sadness,Sadness
225,10,Carol,neutral,Neutral
225,11,Ross,neutral,Neutral
226,0,Rachel,surprise,Surprise
226,1,Danny,joy,Joy
226,2,Rachel,neutral,Neutral
226,3,Danny,neutral,Neutral
226,4,Rachel,neutral,Joy
226,5,Monica,neutral,Neutral
226,6,Rachel,neutral,Joy
226,7,Danny,neutral,Neutral
226,8,Rachel,surprise,Joy
226,9,Danny,joy,Joy
226,10,Tom,neutral,Neutral
226,11,Rachel,neutral,Disgust
226,12,Tom,surprise,Surprise
226,13,Rachel,neutral,Disgust
226,17,Tom,sadness,Neutral
226,18,Rachel,disgust,Anger
226,19,Rachel,joy,Joy
226,20,Monica,neutral,Neutral
226,21,Rachel,joy,Joy
227,0,Joey,neutral,Neutral
228,0,Phoebe,anger,Anger
228,1,Joey,sadness,Neutral
228,2,Joey,neutral,Neutral
228,3,Joey,surprise,Surprise
228,4,Phoebe,joy,Neutral
228,5,Joey,joy,Joy
228,6,Joey,neutral,Neutral
228,7,Phoebe,anger,Anger
229,0,Jill,neutral,Anger
229,1,Chandler,joy,Joy
229,2,Jill,neutral,Anger
229,3,Chandler,neutral,Neutral
229,4,Chandler,neutral,Neutral
230,0,Lecturer,neutral,Neutral
230,1,Ross,joy,Joy
231,0,Ross,neutral,Joy
231,1,Rachel,neutral,Neutral
231,2,Rachel,neutral,Surprise
231,3,Ross,neutral,Neutral
231,4,Ross,neutral,Joy
231,5,Rachel,neutral,Anger
231,6,Ross,neutral,Neutral
231,7,Rachel,anger,Anger
231,8,Ross,neutral,Surprise
231,9,Rachel,anger,Anger
231,10,Ross,sadness,Sadness
231,11,Rachel,neutral,Anger
231,12,Ross,neutral,Neutral
231,13,Rachel,neutral,Anger
231,14,Sophie,neutral,Neutral
232,0,Monica,surprise,Neutral
232,1,Chandler,neutral,Neutral
232,2,Chandler,neutral,Neutral
232,3,Monica,surprise,Anger
232,4,Chandler,neutral,Fear
232,5,Monica,anger,Anger
232,6,Chandler,neutral,Fear
232,7,Monica,anger,Anger
232,8,Chandler,neutral,Fear
232,9,Monica,surprise,Anger
232,10,Chandler,surprise,Surprise
232,11,Rachel,neutral,Neutral
232,12,Phoebe,surprise,Neutral
232,13,Monica,surprise,Neutral
232,14,Rachel,neutral,Neutral
232,15,Monica,neutral,Neutral
232,16,Rachel,surprise,Fear
232,17,Chandler,neutral,Neutral
232,18,Rachel,neutral,Neutral
232,19,Chandler,neutral,Neutral
233,0,Ross,joy,Joy
233,1,Monica,surprise,Neutral
234,1,The Woman,joy,Joy
234,2,Chandler,neutral,Neutral
234,3,The Woman,neutral,Joy
234,4,Monica,surprise,Anger
234,5,Chandler,neutral,Neutral
234,6,Chandler,anger,Neutral
234,8,Chandler,neutral,Neutral
234,9,Monica,neutral,Neutral
234,10,Chandler,surprise,Neutral
234,11,Monica,anger,Anger
235,0,Monica,anger,Neutral
235,1,Rachel,surprise,Surprise
235,2,Monica,joy,Joy
235,3,Rachel,joy,Neutral
235,4,Monica,surprise,Anger
235,5,Ross,joy,Neutral
235,6,Monica,neutral,Anger
235,7,Monica and Ross,neutral,Neutral
235,8,Monica,sadness,Sadness
235,9,Chandler,neutral,Joy
236,0,Joey,joy,Neutral
236,1,The Vendor,neutral,Neutral
236,2,Joey,neutral,Joy
236,3,Chandler,neutral,Disgust
236,4,Joey,neutral,Joy
236,5,Chandler,anger,Anger
236,6,Joey,surprise,Surprise
236,7,Chandler,neutral,Disgust
236,9,Chandler,neutral,Anger
236,10,The Vendor,neutral,Neutral
236,11,Chandler,disgust,Anger
236,12,Joey,neutral,Joy
236,13,The Vendor,anger,Neutral
236,14,Joey,joy,Neutral
236,15,Chandler,anger,Anger
237,0,Monica,surprise,Anger
237,1,Julio,surprise,Surprise
237,2,Monica,anger,Anger
237,3,Monica,neutral,Anger
237,4,Julio,surprise,Neutral
237,5,Monica,anger,Sadness
237,6,Julio,surprise,Neutral
237,7,Monica,surprise,Surprise
237,8,Julio,sadness,Sadness
237,9,Monica,sadness,Sadness
237,10,Julio,neutral,Neutral
237,11,Monica,neutral,Anger
238,0,Ross,neutral,Neutral
238,1,Phoebe,neutral,Neutral
238,2,Phoebe,neutral,Neutral
238,3,Phoebe,neutral,Neutral
238,4,Phoebe,neutral,Neutral
238,5,Phoebe,neutral,Neutral
238,6,Phoebe,neutral,Anger
239,0,Ross,neutral,Neutral
239,1,Ross,neutral,Neutral
239,2,Janine,joy,Joy
239,3,Ross,joy,Joy
239,4,Ross,neutral,Joy
239,5,Janine,fear,Disgust
239,6,Chandler,joy,Joy
240,0,Monica,neutral,Anger
240,1,David,neutral,Neutral
240,2,Monica,neutral,Neutral
240,3,Chandler,fear,Disgust
240,4,Monica,neutral,Neutral
240,5,Phoebe,neutral,Neutral
240,6,Phoebe,neutral,Neutral
241,0,Phoebe,anger,Surprise
241,1,Phoebe,sadness,Neutral
241,2,Phoebe,neutral,Neutral
241,3,Phoebe,anger,Neutral
241,4,Phoebe,joy,Anger
241,5,Rachel,anger,Neutral
241,6,Phoebe,neutral,Neutral
241,7,Rachel,neutral,Joy
241,8,Phoebe,anger,Anger
241,9,Rachel,neutral,Neutral
241,10,Phoebe,joy,Joy
241,11,Joey,disgust,Joy
241,12,Rachel,disgust,Anger
241,13,Joey,disgust,Joy
242,0,Chandler,joy,Neutral
242,1,Julie,neutral,Anger
242,2,Chandler,neutral,Neutral
242,3,Monica,neutral,Disgust
242,4,Chandler,neutral,Neutral
242,5,Julie,surprise,Surprise
242,6,Chandler,sadness,Surprise
243,0,Ross,joy,Joy
243,1,Rachel,surprise,Anger
244,0,Ross,neutral,Neutral
244,1,Ross,neutral,Neutral
244,3,Ross,neutral,Neutral
244,4,Rachel,fear,Neutral
244,5,Ross,neutral,Neutral
244,6,Ross,neutral,Joy
245,0,Phoebe,joy,Joy
245,1,Phoebe,joy,Joy
245,2,Monica,joy,Joy
245,3,Phoebe,joy,Joy
245,4,Monica,neutral,Joy
245,5,Phoebe,joy,Joy
245,6,Monica,neutral,Joy
245,7,Phoebe,joy,Joy
245,8,Monica,joy,Joy
245,9,Monica,sadness,Sadness
245,10,Phoebe,disgust,Neutral
245,11,Monica,disgust,Neutral
245,12,Monica,surprise,Surprise
245,13,Monica,sadness,Sadness
245,14,Monica,surprise,Sadness
245,15,Monica,sadness,Sadness
245,16,Phoebe,neutral,Neutral
246,0,Ross,joy,Joy
246,1,Mona,sadness,Joy
246,2,Rachel,neutral,Neutral
246,3,Rachel,neutral,Sadness
246,4,Rachel,neutral,Joy
246,5,Ross,neutral,Neutral
246,6,Rachel,neutral,Fear
247,0,Joey,neutral,Joy
247,1,Phoebe,surprise,Surprise
247,2,Joey,joy,Anger
248,0,Phoebe,neutral,Neutral
248,1,Phoebe,anger,Joy
248,3,Phoebe,joy,Joy
248,4,Phoebe,joy,Joy
248,5,Monica,anger,Anger
248,6,Phoebe,joy,Joy
248,7,Monica,anger,Anger
249,0,Rachel,neutral,Disgust
249,1,Joey,neutral,Joy
249,2,Monica,neutral,Neutral
249,3,Joey,joy,Neutral
249,4,Joey,sadness,Neutral
249,5,Joey,sadness,Joy
249,6,Monica,sadness,Anger
249,7,Joey,joy,Joy
249,8,Monica,neutral,Surprise
249,9,Joey,joy,Joy
249,10,Joey,joy,Joy
249,11,Joey,neutral,Joy
249,13,Joey,joy,Joy
250,0,Phoebe,surprise,Joy
250,1,Chandler,joy,Joy
250,2,Phoebe,surprise,Surprise
250,3,Chandler,joy,Joy
250,4,Phoebe,surprise,Surprise
250,5,Monica,neutral,Neutral
250,6,Rachel,neutral,Neutral
251,0,Rachel,anger,Neutral
251,1,Rachel,neutral,Neutral
251,2,Ross,neutral,Neutral
251,3,Rachel,neutral,Neutral
251,4,Ross,neutral,Neutral
251,5,Rachel,neutral,Neutral
251,6,Joey,sadness,Neutral
252,0,Ross,neutral,Neutral
252,1,Dr. Baldhara,neutral,Neutral
252,2,Dr. Baldhara,neutral,Neutral
252,3,Ross,neutral,Neutral
252,4,Dr. Baldhara,neutral,Neutral
252,5,Ross,neutral,Neutral
252,6,Dr. Baldhara,neutral,Neutral
252,7,Ross,neutral,Surprise
252,8,Dr. Baldhara,neutral,Neutral
252,9,Ross,neutral,Surprise
252,10,Dr. Baldhara,neutral,Neutral
252,13,Dr. Baldhara,neutral,Neutral
252,14,Joey,joy,Joy
252,15,Joey,neutral,Joy
252,16,Chandler,neutral,Joy
252,17,Ross,joy,Joy
252,18,Dr. Baldhara,disgust,Anger
252,19,Dr. Baldhara,neutral,Neutral
253,0,Chandler,neutral,Anger
253,1,Chandler,joy,Anger
253,2,Chandler,surprise,Surprise
253,3,Chandler,surprise,Surprise
253,4,Janice,neutral,Neutral
253,5,Janice,joy,Neutral
253,6,Janice,surprise,Neutral
253,7,Janice,neutral,Neutral
253,8,Chandler,joy,Joy
253,9,Janice,fear,Neutral
253,10,Chandler,joy,Fear
253,11,Janice,neutral,Neutral
254,0,Monica,fear,Neutral
254,1,Monica,anger,Anger
254,2,Phoebe,anger,Anger
254,3,Monica,anger,Anger
254,4,Phoebe,anger,Anger
254,5,Monica,anger,Anger
254,6,Phoebe,anger,Anger
254,7,Monica,neutral,Neutral
254,8,Monica,joy,Joy
254,9,Phoebe,anger,Anger
255,0,Monica,disgust,Disgust
255,1,Young Ethan,neutral,Neutral
255,2,Monica,surprise,Anger
255,3,Young Ethan,neutral,Neutral
255,4,Monica,disgust,Anger
255,5,Young Ethan,joy,Neutral
255,6,Monica,fear,Fear
255,7,Young Ethan,joy,Joy
255,8,Monica,surprise,Surprise
255,9,Young Ethan,sadness,Sadness
255,10,Monica,anger,Anger
255,11,Monica,anger,Anger
255,12,Monica,joy,Fear
255,13,Monica,disgust,Disgust
255,14,Monica,disgust,Disgust
255,15,Young Ethan,neutral,Neutral
256,0,Rachel,sadness,Anger
256,1,Ross,neutral,Neutral
256,2,Rachel,anger,Anger
256,3,Ross,neutral,Sadness
256,4,Ross,neutral,Neutral
256,5,Ross,neutral,Neutral
256,6,Ross,anger,Sadness
256,7,Rachel,joy,Anger
256,8,Phoebe,neutral,Neutral
256,9,Rachel,neutral,Anger
256,10,Rachel,sadness,Anger
256,11,Rachel,anger,Anger
256,12,Rachel,anger,Anger
256,13,Rachel,anger,Anger
256,14,Rachel,anger,Anger
256,15,Chandler,neutral,Neutral
257,0,Joey,joy,Neutral
257,1,Rachel,fear,Fear
257,2,Rachel,fear,Fear
257,3,Rachel,neutral,Fear
257,4,Rachel,sadness,Fear
257,5,Rachel,fear,Fear
257,6,Joey,fear,Fear
258,0,Chandler,joy,Joy
258,1,Monica,neutral,Neutral
258,2,Chandler,surprise,Neutral
258,3,Chandler,neutral,Neutral
258,4,Chandler,neutral,Neutral
258,5,Monica,neutral,Neutral
258,6,Chandler,joy,Anger
259,0,Dr. Leedbetter,fear,Neutral
259,1,Ross,fear,Surprise
259,2,Ross,anger,Anger
259,3,Ross,anger,Anger
260,0,Joey,neutral,Neutral
260,1,Phoebe,anger,Sadness
260,2,Joey,surprise,Surprise
260,3,Phoebe,sadness,Neutral
260,4,Phoebe,sadness,Anger
260,5,Phoebe,sadness,Anger
260,6,Rachel,sadness,Sadness
260,7,Phoebe,sadness,Anger
260,8,Chandler,neutral,Neutral
260,9,Phoebe,neutral,Anger
260,10,Ross,fear,Neutral
260,11,Phoebe,anger,Anger
261,0,Phoebe,surprise,Surprise
261,1,Phoebe Sr.,surprise,Surprise
261,2,Phoebe,neutral,Neutral
261,3,Phoebe Sr.,joy,Joy
261,4,Phoebe,anger,Anger
261,5,Phoebe Sr.,anger,Anger
261,6,Phoebe,neutral,Neutral
261,7,Phoebe Sr.,surprise,Joy
261,8,Phoebe,sadness,Anger
262,0,Phoebe,neutral,Neutral
262,1,Phoebe,neutral,Neutral
262,2,Phoebe,neutral,Neutral
262,3,Chandler,sadness,Fear
262,4,Janice,anger,Sadness
263,0,Phoebe,surprise,Joy
263,1,Monica,surprise,Joy
263,2,Phoebe,neutral,Joy
263,3,Monica,surprise,Neutral
263,4,Phoebe,neutral,Joy
263,5,Phoebe,neutral,Joy
263,6,Monica,joy,Neutral
263,7,Monica,disgust,Joy
263,8,Phoebe,joy,Joy
264,0,Chandler,neutral,Neutral
264,1,Ross,neutral,Neutral
264,2,Chandler,surprise,Surprise
264,3,Ross,neutral,Neutral
264,4,Chandler,joy,Disgust
264,5,Ross,neutral,Neutral
264,6,Chandler,neutral,Sadness
264,7,Ross,anger,Neutral
264,8,Chandler,fear,Sadness
264,9,Ross,neutral,Neutral
264,10,Ross,neutral,Neutral
264,11,Ross,neutral,Neutral
264,12,Ross,neutral,Neutral
264,13,Chandler,neutral,Neutral
264,14,Ross,neutral,Neutral
264,15,Ross,joy,Neutral
264,16,Chandler,neutral,Surprise
264,17,Ross,neutral,Neutral
264,18,Chandler,neutral,Disgust
265,0,Janice,anger,Sadness
265,1,Monica,neutral,Neutral
265,2,Janice,anger,Anger
265,3,Monica,neutral,Neutral
265,4,Janice,sadness,Anger
266,0,Chandler,neutral,Neutral
267,0,Chandler,neutral,Neutral
268,0,Chandler,surprise,Neutral
268,1,Chandler,neutral,Neutral
269,0,Monica,neutral,Neutral
269,1,Janice,surprise,Joy
270,0,Ross,neutral,Joy
270,1,Rachel,joy,Joy
270,2,Ross,joy,Surprise
270,3,Rachel,neutral,Joy
271,0,Rachel,surprise,Anger
271,1,Katie,joy,Disgust
271,2,Rachel,joy,Disgust
271,3,Katie,joy,Disgust
271,4,Rachel,joy,Disgust
271,5,Katie,surprise,Anger
271,6,Joey,neutral,Neutral
271,7,Katie,neutral,Anger
271,8,Joey,neutral,Neutral
271,9,Katie,anger,Anger
271,10,Joey,neutral,Neutral
272,0,Phoebe,fear,Fear
272,1,Joey,surprise,Anger
272,2,Phoebe,anger,Anger
272,3,Hitchhiker,anger,Neutral
272,4,Phoebe,neutral,Neutral
272,5,Hitchhiker,neutral,Neutral
272,6,Phoebe,neutral,Surprise
272,7,Joey,joy,Joy
272,8,Phoebe,anger,Anger
273,0,Chandler,neutral,Joy
273,1,Chandler,anger,Neutral
273,2,Chandler,sadness,Neutral
273,3,Chandler,sadness,Neutral
273,4,Chandler,sadness,Joy
273,5,Phoebe,neutral,Neutral
273,6,Chandler,neutral,Neutral
273,7,Phoebe,surprise,Neutral
273,8,Chandler,anger,Neutral
273,9,Phoebe,surprise,Joy
273,10,Chandler,neutral,Neutral
273,11,Joey,neutral,Neutral
273,12,Chandler,neutral,Neutral
273,13,Phoebe,joy,Joy
273,14,Chandler,neutral,Neutral
273,15,Ross,neutral,Joy
273,16,Chandler,neutral,Neutral
273,17,Ross,disgust,Neutral
273,18,Joey,surprise,Neutral
274,0,Joey,surprise,Fear
274,1,Chandler,surprise,Surprise
274,2,Joey,surprise,Fear
274,3,Chandler,disgust,Neutral
274,4,Chandler,neutral,Joy
274,5,Chandler,joy,Joy
274,6,Chandler,anger,Joy
274,7,Joey,anger,Anger
274,8,Joey,fear,Fear
274,9,Joey,joy,Neutral
274,10,Joey,fear,Fear
274,11,Chandler,surprise,Surprise
274,12,Joey,fear,Anger
275,0,Ross,anger,Anger
275,1,Joey,anger,Neutral
275,2,Rachel,neutral,Neutral
275,3,Ross,fear,Neutral
275,4,Joey,anger,Neutral
275,5,Rachel,fear,Sadness
275,6,Joey,neutral,Neutral
275,7,Rachel,neutral,Neutral
275,8,Joey,neutral,Neutral
275,9,Rachel,surprise,Surprise
275,10,Joey,fear,Fear
275,11,Rachel,anger,Joy
275,12,Joey,disgust,Anger
275,13,Rachel,surprise,Surprise
275,14,Joey,disgust,Anger
275,15,Rachel,fear,Neutral
275,16,Joey,anger,Anger
276,0,Rachel,joy,Joy
276,2,Rachel,anger,Anger
276,3,Joey,neutral,Neutral
277,0,Joey,neutral,Neutral
277,1,Joey,neutral,Neutral
277,2,The Interviewer,neutral,Neutral
277,3,Joey,anger,Anger
277,4,Joey,neutral,Neutral
277,5,The Interviewer,neutral,Neutral
277,6,Joey,neutral,Neutral
278,0,Rachel,neutral,Joy
278,1,Phoebe,joy,Joy
278,2,Phoebe,joy,Joy
278,3,Phoebe,neutral,Neutral
278,4,Phoebe,sadness,Joy
278,5,Phoebe,joy,Joy
278,6,Joey,neutral,Joy
278,7,Joey,joy,Joy
278,8,Phoebe,joy,Joy
279,0,Joey,surprise,Surprise
279,1,Rachel,sadness,Sadness
279,2,Joey,anger,Anger
279,3,Monica,fear,Neutral
279,4,Rachel,anger,Anger
279,5,Joey,neutral,Anger
279,6,Monica,surprise,Surprise
279,7,Chandler,neutral,Joy
279,8,Ross,neutral,Neutral
279,9,Chandler,joy,Anger
279,10,Ross,neutral,Neutral
279,11,Chandler,joy,Joy
279,12,Ross,neutral,Neutral
279,13,Chandler,anger,Anger
279,14,Ross,neutral,Neutral
279,15,Chandler,fear,Sadness
280,0,Rachel,neutral,Neutral
280,1,Phoebe,anger,Neutral
280,2,Joey,neutral,Neutral
281,0,Joey,joy,Neutral
281,1,Phoebe,joy,Neutral
281,2,Joey,neutral,Neutral
