session,utterance_num,id,start,end,utterance,label,file_id,label_num
Session1,115,Ses01F_script03_2_F021,149.9800,158.4966,They sting. I don't care.  Do you understand?  I don't care if they bark and they roll about like hoops.,ang,Ses01F_script03,0
Session1,116,Ses01F_script03_2_M023,157.8200,161.5400,Did you see much of Peter Burden after our divorce?,ang,Ses01F_script03,0
Session1,117,Ses01F_script03_2_F022,160.7500,163.3800,"Yes I did, quite a lot.",ang,Ses01F_script03,0
Session1,118,Ses01F_script03_2_M024,162.7700,175.5200,"And I suppose you let him kiss you a good deal more than, too. Yes.  I suppose you guys had a riotous time, huh?  All out, no restraint at all.  Well, you never really had much anyhow.",ang,Ses01F_script03,0
Session1,119,Ses01F_script03_2_F023,165.6900,167.9300,Mind your own business.,ang,Ses01F_script03,0
Session1,120,Ses01F_script03_2_F024,175.1100,179.4600,"You're quite insufferable, I expect it's because you are drunk.",ang,Ses01F_script03,0
Session1,121,Ses01F_script03_2_M025,178.7700,183.2600,I think I am not in the least bit drunk.,ang,Ses01F_script03,0
Session1,122,Ses01F_script03_2_F025,182.0300,184.9100,You've always had a weak head.,ang,Ses01F_script03,0
Session1,123,Ses01F_script03_2_M026,184.3500,193.4894,I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.,ang,Ses01F_script03,0
Session1,124,Ses01F_script03_2_F026,193.0300,198.8800,"On the contrary, a child of two can get violently drunk on only one glass of brandy.",ang,Ses01F_script03,0
Session1,125,Ses01F_script03_2_M027,197.9100,212.7500,"That's very interesting Amanda. How about a child of four?  Or a child of six?  Or a child of nine? We can get a good little conversation going on about this, you know, intemperate tots.",ang,Ses01F_script03,0
Session1,126,Ses01F_script03_2_F027,201.3300,203.3069,Oh shut up.,ang,Ses01F_script03,0
Session1,127,Ses01F_script03_2_F028,205.3300,207.8000,Shut up.,ang,Ses01F_script03,0
Session1,128,Ses01F_script03_2_F029,212.4025,215.4525,"Not very funny, darling.  Why don't you have some more brandy.",ang,Ses01F_script03,0
Session1,130,Ses01F_script03_2_M029,224.5224,229.6000,"Look, you better turn that off. I don't want to wake up the people upstairs.",ang,Ses01F_script03,0
Session1,131,Ses01F_script03_2_F030,227.0225,228.4100,Why?,neu,Ses01F_script03,3
Session1,132,Ses01F_script03_2_F031,229.4275,233.0800,There are no people upstairs; it's a photographer's studio.,neu,Ses01F_script03,3
Session1,133,Ses01F_script03_2_M030,233.4050,235.7308,Well then you'll wake up the people downstairs.,ang,Ses01F_script03,0
Session1,134,Ses01F_script03_2_F032,235.2400,237.8068,They are away in Tunis.,neu,Ses01F_script03,3
Session1,135,Ses01F_script03_2_M031,237.2400,241.4997,This is no time of year for Tunis.,neu,Ses01F_script03,3
Session1,137,Ses01F_script03_2_M032,243.8542,246.8036,I will do no such thing.,ang,Ses01F_script03,0
Session1,138,Ses01F_script03_2_F034,246.5557,251.6118,Fine if you insist on being boorish and idiotic.,ang,Ses01F_script03,0
Session1,139,Ses01F_script03_2_M033,251.3391,257.0100,"Will you turn that off, it's driving me mad.",ang,Ses01F_script03,0
Session1,140,Ses01F_script03_2_F035,256.4800,260.4175,"You are far too temperamental, try to control yourself.",ang,Ses01F_script03,0
Session1,141,Ses01F_script03_2_M034,260.4625,263.6400,Turn it off.,ang,Ses01F_script03,0
Session1,142,Ses01F_script03_2_F036,262.8900,271.7200,"I won't.  Let go, let go of me. Listen, listen?  I'm sick and tired of listening to you, you sadistic bully.",ang,Ses01F_script03,0
Session1,143,Ses01F_script03_2_M035,264.8475,267.1900,"Amanda, listen, listen.",ang,Ses01F_script03,0
Session1,144,Ses01F_script03_2_M036,269.3425,273.6100,Oh.  That's very amusing indeed.,ang,Ses01F_script03,0
Session1,145,Ses01F_script03_2_F037,272.7300,283.0800,"Oh shut up.  Let go.  I hate you, I hate you.  Do you hear?  You are a conceited and overbearing and utterly impossible.",ang,Ses01F_script03,0
Session1,146,Ses01F_script03_2_M037,277.5875,286.5600,"You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.",ang,Ses01F_script03,0
Session1,147,Ses01F_script03_2_F038,287.2950,292.7200,This is the end.  Do you hear me?  Finally and forever.,ang,Ses01F_script03,0
Session1,148,Ses01F_script03_2_M038,293.2325,295.3000,You're not going like this.,ang,Ses01F_script03,0
Session1,149,Ses01F_script03_2_F039,294.6300,296.6200,Oh.  Yes I am.,ang,Ses01F_script03,0
Session1,150,Ses01F_script03_2_M039,295.9600,297.4550,You're not.,ang,Ses01F_script03,0
Session1,151,Ses01F_script03_2_F040,297.0300,315.4600,"Yes I am.   Stop it. Stop it.  Let go of me. Oh.  You're a cruel fiend.  I loathe and I hate you. Marry you again?  Never, never, never. I hope you die in torment, you brute beast cad.",ang,Ses01F_script03,0
Session1,152,Ses01F_script03_2_M040,298.6500,314.6500,"Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live.",ang,Ses01F_script03,0
Session1,0,Ses01M_impro01_F000,006.7700,008.4600,Next.,ang,Ses01M_impro01,0
Session1,1,Ses01M_impro01_M000,008.2208,011.2800,"Yes, me. Okay, okay here we go.",fru,Ses01M_impro01,5
Session1,2,Ses01M_impro01_F001,008.5500,010.6000,My window is open.,ang,Ses01M_impro01,0
Session1,3,Ses01M_impro01_M001,011.3200,013.7700,"Okay, so filled out all these forms  --",fru,Ses01M_impro01,5
Session1,5,Ses01M_impro01_M002,013.7700,016.8800,and I have This form of ID here so...,fru,Ses01M_impro01,5
Session1,6,Ses01M_impro01_M003,017.6600,020.1400,"Yes, Jones.",neu,Ses01M_impro01,3
Session1,9,Ses01M_impro01_F004,023.4300,026.4675,What are you... what's...What are you applying for?,fru,Ses01M_impro01,5
Session1,10,Ses01M_impro01_M005,025.9400,029.0700,I'm just applying for another ID.,fru,Ses01M_impro01,5
Session1,12,Ses01M_impro01_M006,029.3900,038.1500,"Yes.  I'm supposed to have three forms of ID for this.  It's a long story, I'm supposed to have three forms of ID for this other job I really don't get into but I need another...",fru,Ses01M_impro01,5
Session1,14,Ses01M_impro01_M007,038.3300,040.2700,"I have it right here, yes.",fru,Ses01M_impro01,5
Session1,15,Ses01M_impro01_F007,039.8900,043.3100,"No, I need your ID to give you a second ID.",ang,Ses01M_impro01,0
Session1,16,Ses01M_impro01_F008,043.3100,047.0461,It's really simple if you have a problem with it... Maybe you should--,ang,Ses01M_impro01,0
Session1,17,Ses01M_impro01_M008,046.0100,047.1100,But that's...,fru,Ses01M_impro01,5
Session1,18,Ses01M_impro01_M009,047.1100,052.4200,"That's why I'm here, that's why I was waiting in this line.  I need to get another form of ID.",fru,Ses01M_impro01,5
Session1,20,Ses01M_impro01_M010,054.4900,056.7100,"No, I don't have a passport.",neu,Ses01M_impro01,3
Session1,21,Ses01M_impro01_F010,056.1600,058.1800,You have a birth certificate?,fru,Ses01M_impro01,5
Session1,22,Ses01M_impro01_M011,057.7900,062.2800,"I don't where it is though, I don't have with me.  Can I get it from somewhere?  I mean...",fru,Ses01M_impro01,5
Session1,23,Ses01M_impro01_F011,061.0500,063.2100,What do you expect me to do?,ang,Ses01M_impro01,0
Session1,24,Ses01M_impro01_M012,062.7800,066.0300,I probably have to go wait another line to get my birth certificate don't I?,fru,Ses01M_impro01,5
Session1,25,Ses01M_impro01_F012,065.5450,067.4700,Probably.,ang,Ses01M_impro01,0
Session1,26,Ses01M_impro01_M013,066.8475,070.0400,You're very helpful.  What's your name?,fru,Ses01M_impro01,5
Session1,30,Ses01M_impro01_M015,073.1425,075.0125,So can you help me or not?,fru,Ses01M_impro01,5
Session1,31,Ses01M_impro01_F015,074.6775,080.6875,I am..I don't..I don't understand what you want.  A driver's license or a California ID.,fru,Ses01M_impro01,5
Session1,32,Ses01M_impro01_M016,080.1900,082.3000,Okay. [BREATHING],fru,Ses01M_impro01,5
Session1,33,Ses01M_impro01_M017,083.6300,086.3600,I need California ID.,fru,Ses01M_impro01,5
Session1,35,Ses01M_impro01_M018,086.3800,092.0500,On top of these other two forms of ID which I already have.,fru,Ses01M_impro01,5
Session1,37,Ses01M_impro01_M019,093.8800,096.7900,"No, I don't have driver's license.",fru,Ses01M_impro01,5
Session1,39,Ses01M_impro01_M020,096.9100,100.5300,Did you even look at the form?  I filled it out all these questions--,ang,Ses01M_impro01,0
Session1,40,Ses01M_impro01_F019,098.4600,102.0700,Don't raise your voice with me.,ang,Ses01M_impro01,0
Session1,42,Ses01M_impro01_F020,105.7600,109.0900,Don't talk to me like I'm a child.,ang,Ses01M_impro01,0
Session1,43,Ses01M_impro01_M022,109.1400,110.5100,Okay.,fru,Ses01M_impro01,5
Session1,44,Ses01M_impro01_F021,109.1900,114.1025,Do you know how long I've been working here? How long have you lived in California?,ang,Ses01M_impro01,0
Session1,45,Ses01M_impro01_M023,110.6900,113.2200,If it makes you stop acting like a child.,fru,Ses01M_impro01,5
Session1,47,Ses01M_impro01_F022,114.1300,124.8200,"Maybe you never been to the D.M.V. before, maybe you should get back in line.  You know what?  sit in line again and if you get my number ask for different one.",ang,Ses01M_impro01,0
Session1,48,Ses01M_impro01_M025,118.8350,122.1800,I am not...I'm not getting to back that line.,ang,Ses01M_impro01,0
Session1,49,Ses01M_impro01_M026,123.9900,130.7200,"Okay, okay let's keep our voices down, okay?  I didn't come here to get in yelling match.",fru,Ses01M_impro01,5
Session1,51,Ses01M_impro01_M027,130.7200,134.1850,"I did not come in here to get in a yelling match with you, all right?",fru,Ses01M_impro01,5
Session1,52,Ses01M_impro01_F024,132.8900,136.6025,Uh huh.  I didn't come here get in yelling match either.,neu,Ses01M_impro01,3
Session1,53,Ses01M_impro01_M028,136.1100,138.5100,Just try and help me.,fru,Ses01M_impro01,5
Session1,54,Ses01M_impro01_F025,137.0600,140.4900,They don't pay me enough to deal people like you.,neu,Ses01M_impro01,3
Session1,57,Ses01M_impro01_M030,148.0000,149.1200,Why?,ang,Ses01M_impro01,0
Session1,60,Ses01M_impro01_M031,149.1800,151.8500,"Why, because I'm sick of talking to you.",ang,Ses01M_impro01,0
Session1,61,Ses01M_impro01_M032,151.8500,157.3600,"'Cause you're obviously not talking to me, you're just yelling at me, berating me and telling me I can't fill out forms right.",ang,Ses01M_impro01,0
Session1,63,Ses01M_impro01_M033,158.6300,163.6625,"Oh, no honey. And you're going to miss the Christmas card too. It's a shame. It's going to be a good, nice picture.",fru,Ses01M_impro01,5
Session1,0,Ses01M_impro02_M000,004.5582,007.8600,"Hey, Joy come in here.",neu,Ses01M_impro02,3
Session1,1,Ses01M_impro02_F000,008.0737,011.4700,What's happening?,neu,Ses01M_impro02,3
Session1,2,Ses01M_impro02_M001,013.7600,017.5200,I have to go back.,sad,Ses01M_impro02,2
Session1,3,Ses01M_impro02_M002,019.3300,023.6300,I just got a letter I have to go back.,sad,Ses01M_impro02,2
Session1,5,Ses01M_impro02_M003,027.1100,029.8250,First thing tomorrow morning.,sad,Ses01M_impro02,2
Session1,7,Ses01M_impro02_F003,035.4000,038.6000,How...,fru,Ses01M_impro02,5
Session1,9,Ses01M_impro02_F004,040.1000,042.3725,How can they do that?,fru,Ses01M_impro02,5
Session1,11,Ses01M_impro02_F005,042.4950,045.8200,They said you're home for at least four years.,fru,Ses01M_impro02,5
Session1,12,Ses01M_impro02_M006,047.1900,049.6300,"I guess they can do it,",fru,Ses01M_impro02,5
Session1,13,Ses01M_impro02_M007,049.6600,058.1800,"The National Guard is I guess really spread thin and then everyone has to go.  We all have to go back, my whole companies going back.",sad,Ses01M_impro02,2
Session1,14,Ses01M_impro02_F006,053.4950,054.9950,[BREATHING],fru,Ses01M_impro02,5
Session1,15,Ses01M_impro02_F007,058.9800,062.1100,That's not fair.,fru,Ses01M_impro02,5
Session1,17,Ses01M_impro02_M009,075.7300,078.6525,"So yeah, we leave tomorrow...",sad,Ses01M_impro02,2
Session1,18,Ses01M_impro02_F008,078.4800,079.7450,[BREATHING],fru,Ses01M_impro02,5
Session1,19,Ses01M_impro02_M010,079.1800,081.8600,...we're all shipping out.,sad,Ses01M_impro02,2
Session1,20,Ses01M_impro02_M011,082.0900,086.2800,I just got I feel like I'm in shock actually.,sad,Ses01M_impro02,2
Session1,21,Ses01M_impro02_F009,085.8400,089.1400,I don't even know what to tell you.,sad,Ses01M_impro02,2
Session1,22,Ses01M_impro02_M012,088.8250,090.6550,I don't know.,sad,Ses01M_impro02,2
Session1,23,Ses01M_impro02_F010,090.3900,093.6500,What about the birthday party?,sad,Ses01M_impro02,2
Session1,24,Ses01M_impro02_M013,095.4500,099.8750,I guess you're just going to have to have it without me.,sad,Ses01M_impro02,2
Session1,25,Ses01M_impro02_M014,106.1000,114.4400,"Hey listen, it's going to be okay though, all right?",sad,Ses01M_impro02,2
Session1,26,Ses01M_impro02_M015,115.0275,117.3100,You're going to be fine.,sad,Ses01M_impro02,2
Session1,28,Ses01M_impro02_M016,122.0300,126.4200,"I'm going to be fine too, okay?",sad,Ses01M_impro02,2
Session1,30,Ses01M_impro02_M017,131.0600,137.7400,I know I have a good... I have a really good group of guys with me.,sad,Ses01M_impro02,2
Session1,31,Ses01M_impro02_M018,137.7500,140.9400,We're going to be okay.,sad,Ses01M_impro02,2
Session1,32,Ses01M_impro02_F013,144.5400,148.6000,You're going with the same ones?,sad,Ses01M_impro02,2
Session1,33,Ses01M_impro02_M019,149.0600,152.5800,Do promise me you're going to take a lot of pictures.,sad,Ses01M_impro02,2
Session1,35,Ses01M_impro02_M020,154.4300,156.5100,I know.,sad,Ses01M_impro02,2
Session1,36,Ses01M_impro02_F015,157.4200,160.1100,It's not the same though.,sad,Ses01M_impro02,2
Session1,37,Ses01M_impro02_M021,163.8000,167.5600,I just wish there was something I could do.,sad,Ses01M_impro02,2
Session1,39,Ses01M_impro02_M022,170.9400,173.0100,Run away?,sad,Ses01M_impro02,2
Session1,40,Ses01M_impro02_F017,172.4100,177.3500,Mm hmm.  We'll build a bunker and never come out.,sad,Ses01M_impro02,2
Session1,41,Ses01M_impro02_M023,183.7700,189.0800,"I really don't want to go, I don't want to go...",sad,Ses01M_impro02,2
Session1,44,Ses01M_impro02_F019,201.7575,204.0500,Don't say that.,sad,Ses01M_impro02,2
Session1,46,Ses01M_impro02_M025,214.5900,217.0400,I love you.,sad,Ses01M_impro02,2
Session1,0,Ses01M_impro03_M000,002.9200,005.5600,The craziest thing just happened to me.,hap,Ses01M_impro03,1
Session1,2,Ses01M_impro03_M001,006.3100,011.5700,This girl; she just offered me fifty thousand dollars to marry her.,hap,Ses01M_impro03,1
Session1,5,Ses01M_impro03_F002,012.3700,013.7468,Why?,hap,Ses01M_impro03,1
Session1,6,Ses01M_impro03_M003,013.2600,016.8700,"Well, she's not a citizen so she wants to get a visa.",neu,Ses01M_impro03,3
Session1,7,Ses01M_impro03_F003,016.1900,017.7425,Is she on the run?,hap,Ses01M_impro03,1
Session1,8,Ses01M_impro03_M004,017.2800,026.5400,"No, no, no, no, no, no she just... she's not a citizen but she wants her visa, yeah. She's going to pay me fifty thousand dollars to marry her and stay married to her for two years.",hap,Ses01M_impro03,1
Session1,9,Ses01M_impro03_F004,019.6000,022.1975,"Oh, she just needs to marry you.",hap,Ses01M_impro03,1
Session1,10,Ses01M_impro03_F005,026.0000,033.2100,That's incredible. That's awesome. Where's she from?  Maybe you can get a dual citizenship.,hap,Ses01M_impro03,1
Session1,11,Ses01M_impro03_M005,026.6000,030.7900,That's like twenty five thousand dollar a year for doing nothing. Isn't that awesome?,hap,Ses01M_impro03,1
Session1,12,Ses01M_impro03_M006,032.0500,039.5125,"She's actually from England, I think.  Well she- she spoke English but she had an accent. I didn't even ask.",neu,Ses01M_impro03,3
Session1,13,Ses01M_impro03_F006,035.5000,039.2350,That's so cool. Uh huh.,hap,Ses01M_impro03,1
Session1,14,Ses01M_impro03_F007,039.4500,043.7800,[LAUGHTER] Why did she pick you? Where were you?,hap,Ses01M_impro03,1
Session1,15,Ses01M_impro03_M007,039.5775,047.6600,"Fifty thousand dollars. Fifty thousand dollars. I was just out... I just... she's - well, she's a friend of friend but like...",hap,Ses01M_impro03,1
Session1,16,Ses01M_impro03_F008,047.3200,054.5200,You were at a party? And she's like hey. You seem unattached she's like.,hap,Ses01M_impro03,1
Session1,17,Ses01M_impro03_M008,048.0800,063.1475,"Yeah.  Can you believe that? Yeah, she's like hey, I'm like sure I'll do it, I don't care. Yeah. I'm like fifty thousand dollars, I'd totally do it for fifty thousand dollars. But the only thing is that's kind of like illegal. So like I could go to jail probably for a long if I get caught, but...",hap,Ses01M_impro03,1
Session1,18,Ses01M_impro03_F009,055.9325,059.7100,That's unbelievable... Yeah.,hap,Ses01M_impro03,1
Session1,19,Ses01M_impro03_F010,061.1325,072.1900,Well I've known people who have done this before. Yeah.  You just- it's really fun actually 'cause you have like a fake engagement party and all your friends come over and like...,hap,Ses01M_impro03,1
Session1,21,Ses01M_impro03_M010,070.9500,073.6300,It's like I'm really going to get married. We'll have like the whole thing.,hap,Ses01M_impro03,1
Session1,22,Ses01M_impro03_M011,073.6700,075.9600,"Oh, good. [LAUGHTER]",hap,Ses01M_impro03,1
Session1,23,Ses01M_impro03_F011,072.4875,080.9000,"Yeah. Yeah. And then yeah, and then you know like you could like you could do like like sock her for a lot of money",hap,Ses01M_impro03,1
Session1,24,Ses01M_impro03_M012,080.7600,082.4800,I know. What do you think I should-,hap,Ses01M_impro03,1
Session1,25,Ses01M_impro03_F012,080.9300,088.4500,"Like make her rent the apartment that you two have to live together in, you know. And you won't pay any rent or you pay like, a hundred bucks a month or something.",hap,Ses01M_impro03,1
Session1,26,Ses01M_impro03_M013,084.5075,086.6600,Oh good idea.,hap,Ses01M_impro03,1
Session1,27,Ses01M_impro03_M014,087.4200,090.9600,Yeah.  Make her like open the bank account and stuff too.,neu,Ses01M_impro03,3
Session1,28,Ses01M_impro03_F013,090.1100,091.8400,Yeah.,hap,Ses01M_impro03,1
Session1,29,Ses01M_impro03_M015,091.3700,093.4700,It's a good idea.,hap,Ses01M_impro03,1
Session1,30,Ses01M_impro03_F014,092.8700,096.1300,"Dude, you lucked out.",hap,Ses01M_impro03,1
Session1,31,Ses01M_impro03_M016,094.7700,098.7000,I know.  Also I get to like plan the wedding now too. That will be fun.,hap,Ses01M_impro03,1
Session1,32,Ses01M_impro03_F015,097.3500,103.9875,"Yeah.  My colors are blush and beige what is it, do you know?",hap,Ses01M_impro03,1
Session1,33,Ses01M_impro03_M017,103.1000,114.4300,"Something blue, something new, something... no I don't know. [LAUGHTER] So yeah, wonder if she's going to pay me up front but do you think it's bad though, do you think they're going to like track the money or something?",hap,Ses01M_impro03,1
Session1,34,Ses01M_impro03_F016,104.6375,109.0600,Oh I don't know. [LAUGHTER],hap,Ses01M_impro03,1
Session1,35,Ses01M_impro03_F017,113.7900,116.7000,I don't know get it in cash.,neu,Ses01M_impro03,3
Session1,36,Ses01M_impro03_M018,115.8400,117.8900,Just cash hardcore.,neu,Ses01M_impro03,3
Session1,37,Ses01M_impro03_F018,117.2100,118.4700,Yeah.,neu,Ses01M_impro03,3
Session1,38,Ses01M_impro03_M019,117.9800,121.7600,What should we do?  Where should we get married? We should have party.,hap,Ses01M_impro03,1
Session1,39,Ses01M_impro03_F019,120.0300,123.6400,How exciting. You should have a wedding on the beach.,hap,Ses01M_impro03,1
Session1,40,Ses01M_impro03_M020,121.8300,125.1400,"Yeah, like a big like- A wedding on the beach, that would be nice.",hap,Ses01M_impro03,1
Session1,41,Ses01M_impro03_F020,123.9600,125.7400,"Yeah, at night.",hap,Ses01M_impro03,1
Session1,42,Ses01M_impro03_M021,125.3200,134.0075,And then we can honeymoon.  I want to go tropical though like Bahamas- --or like Tahiti or something. I just want to like beach and like drink.,neu,Ses01M_impro03,3
Session1,43,Ses01M_impro03_F021,128.0600,131.5900,"Oh yeah, absolutely, absolutely.",neu,Ses01M_impro03,3
Session1,44,Ses01M_impro03_F022,132.1600,136.1500,How exciting.  You should make her bring all your friends too.,hap,Ses01M_impro03,1
Session1,45,Ses01M_impro03_M022,135.6600,145.4400,I'll make her pay for that.  I hear she's like totally wealthy. She's like royalty- --or something like and- --whatever like removed or something but yeah.,hap,Ses01M_impro03,1
Session1,46,Ses01M_impro03_F023,136.2900,144.0700,[GARBAGE] She's got to be loaded.  fifty thousand dollars.  That's incredible.,hap,Ses01M_impro03,1
Session1,47,Ses01M_impro03_F024,144.6100,146.4100,Incredible.,hap,Ses01M_impro03,1
Session1,48,Ses01M_impro03_M023,145.9700,150.5100,I'm going to marry a blue blood. [LAUGHTER],hap,Ses01M_impro03,1
Session1,49,Ses01M_impro03_F025,147.1700,150.8450,"you're a lucky, lucky, lucky man.",hap,Ses01M_impro03,1
Session1,50,Ses01M_impro03_M024,150.5800,152.0400,Will you help me plan?,hap,Ses01M_impro03,1
Session1,51,Ses01M_impro03_F026,151.2600,153.9075,"Oh, totally. Yeah.",hap,Ses01M_impro03,1
Session1,0,Ses01M_impro04_F000,009.0256,011.6950,You seem kind of down.,neu,Ses01M_impro04,3
Session1,3,Ses01M_impro04_M001,015.0500,019.2300,It's--I've been trying to find this job I can't get any job.,fru,Ses01M_impro04,5
Session1,4,Ses01M_impro04_M002,019.3600,021.4936,It's not fair.,fru,Ses01M_impro04,5
Session1,5,Ses01M_impro04_F002,021.3952,023.2492,What do you mean?,neu,Ses01M_impro04,3
Session1,6,Ses01M_impro04_M003,023.0031,031.9779,"I mean I've been looking for a job for like three years and I can't get a job.  I mean like, it's America, right?  I should be able to get a job.",fru,Ses01M_impro04,5
Session1,7,Ses01M_impro04_F003,031.2560,034.4725,There's a lot of people looking for jobs.,neu,Ses01M_impro04,3
Session1,8,Ses01M_impro04_M004,034.1437,046.8400,"I guess.  But three years?  I mean, I like--I went to college even, I mean I didn't finish but I went for like a little bit.  It's not fair, I don't know.",fru,Ses01M_impro04,5
Session1,9,Ses01M_impro04_F004,047.7500,050.5000,"I don't know, I mean, I just don't think...",neu,Ses01M_impro04,3
Session1,10,Ses01M_impro04_M005,049.9100,063.6600,"I mean I've been sending out my resumes and doing everything I can do but nothing is happening.  You know, it's like I can't and I can't keep living on loans anymore like this.  I'm going to--I mean eventually I'm going to have to pay it back. I'm just kind of freaking out, I don't know.",fru,Ses01M_impro04,5
Session1,11,Ses01M_impro04_F005,063.3300,066.6300,Did you ever think it might be your attitude that's...,neu,Ses01M_impro04,3
Session1,13,Ses01M_impro04_F006,067.4500,074.0400,"I don't know just sometimes you get kind of... No, I'm not saying that.  I just--",neu,Ses01M_impro04,3
Session1,15,Ses01M_impro04_M008,076.3900,080.5300,"No, well maybe it's because I'm like frustrated 'cause I can't get a job, you know.",fru,Ses01M_impro04,5
Session1,16,Ses01M_impro04_F007,074.2100,077.5300,...has anyone ever just said anything like that to you before?,neu,Ses01M_impro04,3
Session1,17,Ses01M_impro04_M009,080.5500,086.0900,"Like it's really hard to like shake that off when you go into like audition a room or whatever, you know what I mean?",fru,Ses01M_impro04,5
Session1,18,Ses01M_impro04_F008,084.9900,087.2706,"Right, sure.",neu,Ses01M_impro04,3
Session1,19,Ses01M_impro04_F009,087.2900,091.6300,"But I mean you kind of got to, you got to fake it 'til you feel it, right?",neu,Ses01M_impro04,3
Session1,20,Ses01M_impro04_M010,091.0600,095.7650,"I guess I just getting really hard to fake, you know.",fru,Ses01M_impro04,5
Session1,21,Ses01M_impro04_F010,095.1900,103.2350,I'm just saying that if I was looking to hire somebody in the--or kind of... No. No. No.,neu,Ses01M_impro04,3
Session1,22,Ses01M_impro04_M011,099.1900,106.6900,"Are you hiring? Wait, do you know of a job? Seriously, do you know, like do you know of anything though?  Like, oh please, do you know of anything?",fru,Ses01M_impro04,5
Session1,23,Ses01M_impro04_F011,104.7300,116.8850,No.  I'm just saying though that if I was a person who was hiring somebody I-- --would not hire someone who was angry or upset.,neu,Ses01M_impro04,3
Session1,24,Ses01M_impro04_M012,110.4300,112.2100,Yeah.,fru,Ses01M_impro04,5
Session1,25,Ses01M_impro04_M013,116.3900,118.5800,I come across angry?,fru,Ses01M_impro04,5
Session1,26,Ses01M_impro04_F012,118.0000,119.7900,No.,neu,Ses01M_impro04,3
Session1,27,Ses01M_impro04_M014,119.3100,120.5900,What?,ang,Ses01M_impro04,0
Session1,28,Ses01M_impro04_F013,120.2200,125.2400,"Well, you know a little.  If you were to listen to--",neu,Ses01M_impro04,3
Session1,29,Ses01M_impro04_M015,124.0000,129.7100,"Okay.  You're my friend you can tell me stuff.  You can tell me honestly stuff, okay?  Please.",fru,Ses01M_impro04,5
Session1,30,Ses01M_impro04_F014,128.7900,131.7400,I just don't want you to fly off the handle.,neu,Ses01M_impro04,3
Session1,31,Ses01M_impro04_M016,131.2094,136.8600,"Okay, I'm not flying off the handle I don't think I'm flying off the handle here at all.",fru,Ses01M_impro04,5
Session1,32,Ses01M_impro04_F015,135.9400,138.2200,You kind of have a short fuse.,neu,Ses01M_impro04,3
Session1,33,Ses01M_impro04_M017,137.3500,139.0600,I have a short fuse?,fru,Ses01M_impro04,5
Session1,34,Ses01M_impro04_F016,138.5000,139.9900,Yeah.,neu,Ses01M_impro04,3
Session1,35,Ses01M_impro04_M018,139.4600,147.2000,"Okay. Okay no, no, no, no okay no, I need to hear this more. Come on, bring it.",ang,Ses01M_impro04,0
Session1,36,Ses01M_impro04_F017,141.0600,145.0400,"Like this, right now we're trying have a conversation.",neu,Ses01M_impro04,3
Session1,37,Ses01M_impro04_F018,145.2100,153.0500,We're trying to have a conversation and you seem extremely hostile. You keep cutting me off.,neu,Ses01M_impro04,3
Session1,39,Ses01M_impro04_M020,159.7700,161.8600,I'm not always right I'm just--,fru,Ses01M_impro04,5
Session1,40,Ses01M_impro04_F019,153.7500,157.7950,I can't finish the sentence with you without you jumping in...,neu,Ses01M_impro04,3
Session1,41,Ses01M_impro04_F020,157.9700,160.3500,...and you're always right.,neu,Ses01M_impro04,3
Session1,43,Ses01M_impro04_F021,162.1700,164.9900,You have an excuse for everything.,neu,Ses01M_impro04,3
Session1,44,Ses01M_impro04_M022,164.7400,166.5275,[BREATHING],fru,Ses01M_impro04,5
Session1,45,Ses01M_impro04_F022,166.2900,172.9400,I'm just saying that maybe you should take in some information before you produce more of your own.,neu,Ses01M_impro04,3
Session1,46,Ses01M_impro04_M023,172.3400,178.6430,I'm like a sponge I'm like soaked up with all this information for like three years I'm just dying for a job to like put it in to.,ang,Ses01M_impro04,0
Session1,47,Ses01M_impro04_F023,178.1672,181.0057,[BREATHING],neu,Ses01M_impro04,3
Session1,48,Ses01M_impro04_F024,182.2975,183.8600,That's -.,fru,Ses01M_impro04,5
Session1,49,Ses01M_impro04_M024,182.8800,186.4450,"You know, and like I don't think it's that much to ask. I know.",fru,Ses01M_impro04,5
Session1,50,Ses01M_impro04_F025,186.3825,189.6225,"Well, what kind of field are you looking to go into?",neu,Ses01M_impro04,3
Session1,51,Ses01M_impro04_M025,189.3000,190.8275,That's it.,neu,Ses01M_impro04,3
Session1,0,Ses01M_impro05_F000,002.2687,004.3200,Can I help you?,neu,Ses01M_impro05,3
Session1,1,Ses01M_impro05_M000,003.7100,007.8200,"Yes, please help me.  Where is my bag?",fru,Ses01M_impro05,5
Session1,2,Ses01M_impro05_F001,007.2300,009.8800,I need a little more information.,neu,Ses01M_impro05,3
Session1,3,Ses01M_impro05_M001,008.0600,012.3400,"Where is my bag?  Come on, I've been here for four hours.",fru,Ses01M_impro05,5
Session1,4,Ses01M_impro05_F002,010.1725,013.7000,What- What flight did you come in on?,neu,Ses01M_impro05,3
Session1,5,Ses01M_impro05_M002,012.5300,015.6575,"Okay, I'm coming in from Atlanta.",fru,Ses01M_impro05,5
Session1,6,Ses01M_impro05_F003,015.1250,016.4150,Georgia?,neu,Ses01M_impro05,3
