session,utterance_num,id,start,end,utterance,label,file_id,label_num
Session1,50,Ses01F_script02_2_F025,250.14,253.9225,"No, no. Nothing.",-1,Ses01F_script02,
Session1,51,Ses01F_script02_2_M025,251.89,253.4098,Then what?,-1,Ses01F_script02,
Session1,52,Ses01F_script02_2_M026,256.83,260.8204,Do you want to get married again?,hap,Ses01F_script02,1.0
Session1,53,Ses01F_script02_2_F026,260.2214,262.0632,No.,neu,Ses01F_script02,3.0
Session1,54,Ses01F_script02_2_M027,261.75,266.7811,What?  What?  Do you want a divorce?,-1,Ses01F_script02,
Session1,55,Ses01F_script02_2_M028,267.0343,269.5888,A vacation?,-1,Ses01F_script02,
Session1,56,Ses01F_script02_2_F027,269.5575,271.5911,No.,-1,Ses01F_script02,
Session1,57,Ses01F_script02_2_M029,270.9007,279.64,Like a new carpet?  A poodle?  A back rub?  Ice cream?  A suicide pact?  What do you want?  What the hell do you want?,-1,Ses01F_script02,
Session1,58,Ses01F_script02_2_F028,278.74,282.92,I just want something to turn out like I expected it to.,-1,Ses01F_script02,
Session1,59,Ses01F_script02_2_M030,282.08,294.3,"Well welcome to the human race, huh?  Do you think I had some grand fantasy going that four years down the line we would come to this beach and be arguing over fish?  No.",-1,Ses01F_script02,
Session1,60,Ses01F_script02_2_F029,291.9425,293.38,[BREATHING],-1,Ses01F_script02,
Session1,61,Ses01F_script02_2_M031,294.33,309.03,"No I'm just like you.  I thought it was going to be all roses and peaches and the bills would just pay themselves.  And we'll have three, fat rosy cheeked children.  Huh, baby, the joke's on us.  Because you know what you get?",-1,Ses01F_script02,
Session1,62,Ses01F_script02_2_M032,309.085,311.7279,Do you know what you get?  You get this.,-1,Ses01F_script02,
Session1,63,Ses01F_script02_2_F030,311.4518,317.13,This? What is this?  This is nothing.  This isn't even anything.,-1,Ses01F_script02,
Session1,64,Ses01F_script02_2_M033,316.85,319.875,Yes it is.,neu,Ses01F_script02,3.0
Session1,65,Ses01F_script02_2_F031,319.4461,324.9325,Sure.  This is standing on the beach waiting.  This is fighting.,-1,Ses01F_script02,
Session1,66,Ses01F_script02_2_M034,324.41,326.34,Right,-1,Ses01F_script02,
Session1,67,Ses01F_script02_2_F032,327.976,334.56,"I mean this is a lot of things, but it's just...",-1,Ses01F_script02,
Session1,68,Ses01F_script02_2_M035,331.61,335.1425,[BREATHING],-1,Ses01F_script02,
Session1,69,Ses01F_script02_2_F033,334.75,337.8491,Do you understand what I am saying?,-1,Ses01F_script02,
Session1,70,Ses01F_script02_2_M036,337.3198,339.8275,I'm doing the best I can.,-1,Ses01F_script02,
Session1,71,Ses01F_script02_2_F034,339.34,343.81,"I know you are Augie, I know.",sad,Ses01F_script02,2.0
Session1,72,Ses01F_script02_2_F035,352.66,366.2026,"I know you meant this to be special, I know that you wanted it to be right, but I just can't help thinking that, I can't help wishing that I was somewhere else.",sad,Ses01F_script02,2.0
Session1,73,Ses01F_script02_2_M037,366.2026,369.0947,"Maybe if you were with someone else, too.",sad,Ses01F_script02,2.0
Session1,74,Ses01F_script02_2_F036,368.63,370.8,I didn't say that.,sad,Ses01F_script02,2.0
Session1,75,Ses01F_script02_2_M038,373.51,377.1344,I just- I know I don't make you happy.,sad,Ses01F_script02,2.0
Session1,76,Ses01F_script02_2_F037,376.6511,384.03,"Don't be ridiculous.  Anything that- anything I am doing, I'd rather be doing it with you.",-1,Ses01F_script02,
Session1,77,Ses01F_script02_2_M039,384.0157,385.6925,Yeah?,-1,Ses01F_script02,
Session1,78,Ses01F_script02_2_F038,385.3,388.75,Yeah.  Don't you know that?,-1,Ses01F_script02,
Session1,79,Ses01F_script02_2_F039,389.7462,393.47,For Heaven's sake Augie.,-1,Ses01F_script02,
Session1,80,Ses01F_script02_2_F040,394.9704,404.96,"You're the one who probably wishes he was with somebody else.  Somebody who doesn't take things so seriously, who could enjoy herself.",sad,Ses01F_script02,2.0
Session1,81,Ses01F_script02_2_M040,406.01,412.79,"You know, actually now that you mention it, no I don't.",neu,Ses01F_script02,3.0
Session1,82,Ses01F_script02_2_F041,413.75,419.3655,"So maybe we are in the wrong spot, but we are with the right person.",neu,Ses01F_script02,3.0
Session1,83,Ses01F_script02_2_M041,419.38,423.7152,"I don't know, it seemed like such a good spot to me.",-1,Ses01F_script02,
Session1,84,Ses01F_script02_2_M042,425.4413,429.7,"We have a great view of the moon from here, though, huh?",neu,Ses01F_script02,3.0
Session1,85,Ses01F_script02_2_F042,428.83,435.06,"Hmm.  I noticed that, it's pretty. Big old white moon.",hap,Ses01F_script02,1.0
Session1,86,Ses01F_script02_2_M043,434.6255,436.0279,[BREATHING],neu,Ses01F_script02,3.0
Session1,87,Ses01F_script02_2_M044,436.304,439.48,And look what I got here.,hap,Ses01F_script02,1.0
Session1,88,Ses01F_script02_2_F043,438.98,442.815,"Augie, you bought refreshments.",hap,Ses01F_script02,1.0
Session1,89,Ses01F_script02_2_M045,442.36,444.56,It's not champagne.,-1,Ses01F_script02,
Session1,90,Ses01F_script02_2_F044,444.2349,446.37,I guess we don't need glasses.,hap,Ses01F_script02,1.0
Session1,91,Ses01F_script02_2_M046,445.99,447.8802,[BREATHING],hap,Ses01F_script02,1.0
Session1,92,Ses01F_script02_2_M047,449.3991,453.6338,Do you want to go home?  Are you cold?,neu,Ses01F_script02,3.0
Session1,93,Ses01F_script02_2_F045,455.5669,460.16,I'm beginning to think this might be the right spot after all.,hap,Ses01F_script02,1.0
Session1,94,Ses01F_script02_2_F046,463.6525,466.1765,"Augie, I'm sorry.",sad,Ses01F_script02,2.0
Session1,95,Ses01F_script02_2_M048,465.47,472.47,"Shh.  If we're very quiet, the fish might come.",neu,Ses01F_script02,3.0
Session1,96,Ses01F_script02_2_F047,473.6101,476.5559,Or not.,neu,Ses01F_script02,3.0
Session1,97,Ses01F_script02_2_M049,476.671,479.1565,Or not.,hap,Ses01F_script02,1.0
Session1,98,Ses01F_script02_1_M000,1.8151,9.035,"What time is it?  I think it's supposed to run around midnight, right?  God, this is great, isn't it, Carla?  Look at this night we got here, huh.",-1,Ses01F_script02,
Session1,99,Ses01F_script02_1_M001,9.0925,15.62,"Actually I want to get a little further up the coast, get away from all like the lights and the people, but...  How are you doing?",-1,Ses01F_script02,
Session1,100,Ses01F_script02_1_F000,15.14,17.21,Fine.,neu,Ses01F_script02,3.0
Session1,101,Ses01F_script02_1_M002,16.96,20.0,"Okay.  Is that, is that--",hap,Ses01F_script02,1.0
Session1,102,Ses01F_script02_1_M003,20.05,26.65,No.  That's just foam.  I don't know.  I can't tell.,-1,Ses01F_script02,
Session1,103,Ses01F_script02_1_F001,25.91,27.4125,[BREATHING],-1,Ses01F_script02,
Session1,104,Ses01F_script02_1_M004,27.13,35.7987,"I don't know, probably if you can't tell, though, it's probably not them, right?  It's probably going to be like this unmistakable thing, right?",-1,Ses01F_script02,
Session1,105,Ses01F_script02_1_M005,35.899,39.48,Oh no.  you know what I forgot?,-1,Ses01F_script02,
Session1,106,Ses01F_script02_1_F002,38.99,40.05,What?,-1,Ses01F_script02,
Session1,107,Ses01F_script02_1_M006,39.5,45.45,"My flashlight.  God, how could I be so stupid?  I can't believe I forgot my flashlight.",-1,Ses01F_script02,
Session1,108,Ses01F_script02_1_F003,45.06,47.03,What flashlight?,-1,Ses01F_script02,
Session1,109,Ses01F_script02_1_M007,46.42,49.95,"The flashlight, the silver one.  There's only one, isn't there?",neu,Ses01F_script02,3.0
Session1,110,Ses01F_script02_1_F004,49.22,51.4,That's not your flashlight.,neu,Ses01F_script02,3.0
Session1,111,Ses01F_script02_1_M008,50.85,52.4,Whose is it?,neu,Ses01F_script02,3.0
Session1,112,Ses01F_script02_1_F005,51.87,54.23,It's ours; it's my flashlight too.,-1,Ses01F_script02,
Session1,113,Ses01F_script02_1_M009,53.76,55.48,"Oh...well. Yeah, of course.",neu,Ses01F_script02,3.0
Session1,114,Ses01F_script02_1_F006,54.72,57.69,You keep saying my flashlight like it's just yours.,ang,Ses01F_script02,0.0
Session1,115,Ses01F_script02_1_M010,57.29,58.42,No.,neu,Ses01F_script02,3.0
Session1,116,Ses01F_script02_1_F007,57.75,59.57,How's that supposed to make me feel?,ang,Ses01F_script02,0.0
Session1,117,Ses01F_script02_1_M011,58.88,65.6016,"Of course, our flashlight.  What's yours is mine.  Me flashlight es su flashlight.",neu,Ses01F_script02,3.0
Session1,118,Ses01F_script02_1_M012,65.727,73.01,"Naturally.  God, how could we not think to bring it?  I hope the moon stays out, though.",-1,Ses01F_script02,
Session1,119,Ses01F_script02_1_M013,73.1527,77.14,Do they always run during a full moon?  I don't remember.  Was it full last year?,neu,Ses01F_script02,3.0
Session1,120,Ses01F_script02_1_F008,76.27,77.64,Yeah.,neu,Ses01F_script02,3.0
Session1,121,Ses01F_script02_1_M014,77.19,87.6779,"Huh.  Are you cold?  Do you want my jacket?  No?  you know, we should have brought the blanket?  Our blanket.",neu,Ses01F_script02,3.0
Session1,122,Ses01F_script02_1_M015,87.825,94.5265,"Aw.  Do you know, I should have brought a six pack, too.  A six pack, that would be just the ticket right about now.  Huh?",neu,Ses01F_script02,3.0
Session1,123,Ses01F_script02_1_M016,94.64,100.4,"God, I'm so excited, I'm like a kid.  I can't believe I got out of the house with my fly zipped up.",hap,Ses01F_script02,1.0
Session1,124,Ses01F_script02_1_F009,101.72,103.5025,[LAUGHTER],hap,Ses01F_script02,1.0
Session1,125,Ses01F_script02_1_M017,104.25,111.23,I wonder if they can hear me talk or like feel the vibrations in the sand when we move around.,-1,Ses01F_script02,
Session1,126,Ses01F_script02_1_F010,110.77,112.69,I'm cold.,sad,Ses01F_script02,2.0
Session1,127,Ses01F_script02_1_M018,112.19,114.35,Do you want my jacket?,-1,Ses01F_script02,
Session1,128,Ses01F_script02_1_F011,113.79,115.98,"It's after eleven, let's go.",-1,Ses01F_script02,
Session1,129,Ses01F_script02_1_M019,115.8753,121.9194,What?  We just got here.  What's the point of coming all the way down here if we just turn around and go home?,-1,Ses01F_script02,
Session1,130,Ses01F_script02_1_F012,121.65,123.23,There is no point.,-1,Ses01F_script02,
Session1,131,Ses01F_script02_1_M020,122.7,124.59,Right.,neu,Ses01F_script02,3.0
Session1,132,Ses01F_script02_1_F013,124.05,126.04,That's my point.,-1,Ses01F_script02,
Session1,133,Ses01F_script02_1_M021,125.75,127.96,"Wait, that's my point, too.",neu,Ses01F_script02,3.0
Session1,134,Ses01F_script02_1_F014,127.44,129.39,"Well, then let's go.",-1,Ses01F_script02,
Session1,135,Ses01F_script02_1_M022,128.8,137.74,"No, no.  Okay.  That's not my point.  My point is there is no point in coming down here if we just turn around and go home.  Don't you want to see it?",-1,Ses01F_script02,
Session1,136,Ses01F_script02_1_F015,137.29,139.6146,Not particularly.,neu,Ses01F_script02,3.0
Session1,137,Ses01F_script02_1_M023,139.11,141.04,Why not?,neu,Ses01F_script02,3.0
Session1,138,Ses01F_script02_1_F016,140.5,143.07,I just don't.  It's stupid.,-1,Ses01F_script02,
Session1,139,Ses01F_script02_1_M024,142.78,155.64,"Honey, this is like a natural phenomenon. I mean... People in Kansas would have to get plane reservations and get hotel rooms to see this.  It's just forty minutes away for us; it's too good to pass up.",neu,Ses01F_script02,3.0
Session1,140,Ses01F_script02_1_F017,154.9,163.99,"Pass what up?  I mean these fish swim out of the ocean, they flop around on the beach, they swim away and then they die.",-1,Ses01F_script02,
Session1,141,Ses01F_script02_1_M025,163.19,176.2823,Yeah.  But this..this moment on the beach is like the highlight of their little lives.  All that flopping around is laying eggs or what to do - spawning or mating or whatever.,neu,Ses01F_script02,3.0
Session1,142,Ses01F_script02_1_M026,176.3975,181.55,This is a big night for these little guys.  It's like life's last orgy.,neu,Ses01F_script02,3.0
Session1,143,Ses01F_script02_1_F018,180.6769,189.45,I don't see why you're so excited; this isn't a freaking moon landing we are talking about.  It's fish.  It's a fish nobody even eats.,-1,Ses01F_script02,
Session1,144,Ses01F_script02_1_M027,188.88,190.47,Yeah they do.,-1,Ses01F_script02,
Session1,145,Ses01F_script02_1_F019,189.93,191.59,Oh Augie,-1,Ses01F_script02,
Session1,146,Ses01F_script02_1_M028,191.13,201.97,"okay... well, Whatever.  But it's a fish who do something no other fish do.  It's like those swallows returning to Capistrano or like those lemmings that throw themselves off the cliffs.",-1,Ses01F_script02,
Session1,147,Ses01F_script02_1_M029,202.025,209.4025,"There's like mystery here, there's magic.  It's like a little bit of the unexplainable.  I just can't see how you're not interested.",neu,Ses01F_script02,3.0
Session1,148,Ses01F_script02_1_F020,208.38,210.2,I'm just not.,-1,Ses01F_script02,
Session1,149,Ses01F_script02_1_M030,209.63,211.115,For real?,-1,Ses01F_script02,
Session1,150,Ses01F_script02_1_F021,210.64,211.92,Yeah.,-1,Ses01F_script02,
Session1,151,Ses01F_script02_1_M031,211.55,218.56,"God, I don't get it.  you know the first time we came here, you said it was the best night of your life?",neu,Ses01F_script02,3.0
Session1,152,Ses01F_script02_1_M032,218.6125,225.27,"And last year, I remember distinctly you said, you were so excited to get here that you don't remember you stubbed your toe until we were in the car.",neu,Ses01F_script02,3.0
Session1,153,Ses01F_script02_1_F022,224.58,237.005,"Last time, you'll also remember, we got our shoes wet, I got sand in my panties, you got a sore throat and we got into a big fight and we did not see the grunions.",-1,Ses01F_script02,
Session1,154,Ses01F_script02_1_M033,236.5,238.77,Ahh...we weren't in a good spot.,neu,Ses01F_script02,3.0
Session1,155,Ses01F_script02_1_F023,238.14,240.73,Hmm.  We didn't see them the year before either.,-1,Ses01F_script02,
Session1,156,Ses01F_script02_1_M034,240.17,245.71,"We just weren't in a good spot.  I'm telling you, this is a much better spot.  I have instincts for these things.",neu,Ses01F_script02,3.0
Session1,157,Ses01F_script02_1_M035,245.79,253.114,"Look there, see?  What's that?  No, that's - that's just seaweed.",hap,Ses01F_script02,1.0
Session1,158,Ses01F_script02_1_M036,253.17,261.4425,"God, this is great.  Think about this.  I know you are not interested, but just think about this.",hap,Ses01F_script02,1.0
Session1,159,Ses01F_script02_1_M037,261.5675,276.6283,"Right now out there, there is this mass of silver fish and it's heading this way.  No one sent them an invitation, no one told them, no one even gave them a map.",-1,Ses01F_script02,
Session1,160,Ses01F_script02_1_M038,276.7775,291.4,"Just all at once, they turned and they formed this line as long as the California coast.  And some instinctual little firecracker went off in their bodies and they all just turned as one and started swimming.",hap,Ses01F_script02,1.0
Session1,161,Ses01F_script02_1_M039,291.47,298.1386,They are swimming right now.  They are swimming as if that is the only thing that matters to them.,-1,Ses01F_script02,
Session1,162,Ses01F_script02_1_M040,298.2452,305.66,It's single mindedness with no mind.  It is urgency that is just pure urge.,hap,Ses01F_script02,1.0
Session1,163,Ses01F_script02_1_M041,305.985,316.09,And they are swimming right now to this very point where we stand for this huge celebration of sex and death.,-1,Ses01F_script02,
Session1,164,Ses01F_script02_1_M042,316.1527,321.7375,"Oh look.  I'm giving myself goose bumps, my hairs are standing up on my arm.",-1,Ses01F_script02,
Session1,165,Ses01F_script02_1_F024,321.21,323.82,That's the wind.,neu,Ses01F_script02,3.0
Session1,166,Ses01F_script02_1_M043,324.15,327.0891,So what do you think?,hap,Ses01F_script02,1.0
Session1,167,Ses01F_script02_1_F025,326.56,329.03,About what?,neu,Ses01F_script02,3.0
Session1,168,Ses01F_script02_1_M044,328.24,331.9283,"About all of that, about all I was talking about.",hap,Ses01F_script02,1.0
Session1,0,Ses01F_script03_1_M000,4.2888,6.18,Good God.,-1,Ses01F_script03,
Session1,1,Ses01F_script03_1_F000,5.53,7.7,Is it them?,-1,Ses01F_script03,
Session1,2,Ses01F_script03_1_M001,7.29,9.18,I wonder.,-1,Ses01F_script03,
Session1,3,Ses01F_script03_1_F001,8.74,15.2,Freda is the only one who knows we are here.  She wouldn't ring up.,-1,Ses01F_script03,
Session1,4,Ses01F_script03_1_M002,14.64,17.43,It must be them then.,-1,Ses01F_script03,
Session1,5,Ses01F_script03_1_F002,17.2,22.71,It had to happen sooner or later.  What are we going to do?,-1,Ses01F_script03,
Session1,6,Ses01F_script03_1_M003,19.8475,21.29,[BREATHING],-1,Ses01F_script03,
Session1,7,Ses01F_script03_1_M004,22.16,24.95,"We are okay, aren't we darling?",-1,Ses01F_script03,
Session1,8,Ses01F_script03_1_F003,24.47,27.44,"Now and always, sweet.",-1,Ses01F_script03,
Session1,9,Ses01F_script03_1_M005,26.86,29.52,I don't care then.,hap,Ses01F_script03,1.0
Session1,10,Ses01F_script03_1_F004,28.96,32.94,It had to happen sooner or later.,-1,Ses01F_script03,
Session1,11,Ses01F_script03_1_M006,33.92,39.31,"Hello?  Hello?  I'm sorry, what's that?",-1,Ses01F_script03,
Session1,12,Ses01F_script03_1_M007,39.5,45.775,No.  Wrong number. [LAUGHTER],hap,Ses01F_script03,1.0
Session1,13,Ses01F_script03_1_F005,41.17,47.64,[LAUGHTER] That sent shivers up my spine.,hap,Ses01F_script03,1.0
Session1,14,Ses01F_script03_1_M008,46.72,51.9842,What shall we do if they suddenly walk in on us.[LAUGHTER],hap,Ses01F_script03,1.0
Session1,15,Ses01F_script03_1_F006,51.2835,53.8175,We'll behave exquisitely.,hap,Ses01F_script03,1.0
Session1,16,Ses01F_script03_1_M009,53.28,55.33,With perfect poise.,hap,Ses01F_script03,1.0
Session1,17,Ses01F_script03_1_F007,54.61,56.8,I think I shall do a curtsy.,hap,Ses01F_script03,1.0
Session1,18,Ses01F_script03_1_M010,56.37,64.43,"It's strange; things that ought to matter dreadfully, they just don't matter at all when one's happy.  Do they?",hap,Ses01F_script03,1.0
Session1,19,Ses01F_script03_1_F008,63.41,67.4075,Hmm.  The pity is that one can't stay happy.,-1,Ses01F_script03,
Session1,20,Ses01F_script03_1_M011,66.84,69.29,"Darling, don't say that.",-1,Ses01F_script03,
Session1,21,Ses01F_script03_1_F009,68.7,71.81,It's true.  I think the whole thing's a cruel joke.,-1,Ses01F_script03,
Session1,22,Ses01F_script03_1_M012,71.0,75.43,What?  This beautiful and sacred thing - love?,-1,Ses01F_script03,
Session1,23,Ses01F_script03_1_F010,74.65,77.18,Yes.  Meaning just that.,hap,Ses01F_script03,1.0
Session1,24,Ses01F_script03_1_M013,76.32,86.518,"Well what does it all mean?  That's what I ask myself in my quest for ultimate truth.  Dear God, what does it all mean?",hap,Ses01F_script03,1.0
Session1,25,Ses01F_script03_1_F011,84.47,88.26,Don't laugh at me.  I'm being serious.,hap,Ses01F_script03,1.0
Session1,26,Ses01F_script03_1_M014,87.76,92.57,"Oh darling, you mustn't be serious.  It's just what they want.",-1,Ses01F_script03,
Session1,27,Ses01F_script03_1_F012,92.14,93.66,Who's they?,hap,Ses01F_script03,1.0
Session1,28,Ses01F_script03_1_M015,93.23,100.16,"All of those futile moralists who make life unbearable.  You have to laugh at them, be flippant.",-1,Ses01F_script03,
Session1,29,Ses01F_script03_1_M016,100.195,106.55,"You know, flippancy brings out the acid in their darned, light and sweetness.",-1,Ses01F_script03,
Session1,30,Ses01F_script03_1_F013,105.94,109.39,"you know if I laugh at everything then I must laugh at us, too.",-1,Ses01F_script03,
Session1,31,Ses01F_script03_1_M017,108.87,113.02,Oh of course.  We are figures of fun.  All right.,-1,Ses01F_script03,
Session1,32,Ses01F_script03_1_F014,112.4,118.38,"How long with it last, this ludicrous overbearing love of ours?",-1,Ses01F_script03,
Session1,33,Ses01F_script03_1_M018,118.0823,120.53,Who knows?,hap,Ses01F_script03,1.0
Session1,34,Ses01F_script03_1_F015,120.08,122.43,Shall we always want to bicker and fight?,-1,Ses01F_script03,
Session1,35,Ses01F_script03_1_M019,121.95,127.15,Oh no.  That fire will fade along with our passion.,-1,Ses01F_script03,
Session1,36,Ses01F_script03_1_F016,126.1,128.9675,"Oh dear, should we like that?",-1,Ses01F_script03,
Session1,37,Ses01F_script03_1_M020,128.38,131.77,Well it depends on how well we've played.,-1,Ses01F_script03,
Session1,38,Ses01F_script03_1_F017,131.88,136.8,What happens if one of us dies?  Does the other one still laugh?,-1,Ses01F_script03,
Session1,39,Ses01F_script03_1_M021,136.5,140.4925,Yes.  Yes with all of his might.,hap,Ses01F_script03,1.0
Session1,40,Ses01F_script03_1_F018,139.94,142.69,"Well that's serious enough, isn't it?",-1,Ses01F_script03,
Session1,41,Ses01F_script03_1_M022,142.24,150.92,"No, no, no, no. no.  Death is a very laughable thing.  It's a cunning little mystery, it's all done with mirrors.",-1,Ses01F_script03,
Session1,42,Ses01F_script03_1_F019,149.95,153.08,I think you are talking nonsense.,-1,Ses01F_script03,
Session1,43,Ses01F_script03_1_M023,152.13,155.0425,"Oh.  So is everyone, in the long run.",-1,Ses01F_script03,
Session1,44,Ses01F_script03_1_M024,155.115,167.7,"Let's be superficial, and just pity those poor philosophers, huh?  Let's blow trumpets and squeakers and enjoy the party for as long as we can, you know, like small, idiotic school children.",hap,Ses01F_script03,1.0
Session1,45,Ses01F_script03_1_F020,165.1525,169.7325,[LAUGHTER],hap,Ses01F_script03,1.0
Session1,46,Ses01F_script03_1_M025,168.69,176.27,Oh Come and kiss me darling before your body rots and worms pop out of your eye sockets.,hap,Ses01F_script03,1.0
Session1,47,Ses01F_script03_1_F021,174.8825,178.85,"Oh Elliott, worms don't pop.",hap,Ses01F_script03,1.0
Session1,48,Ses01F_script03_1_M026,178.97,195.6,"Oh See, I don't care what you do, see.  You can paint yourself green and run naked through the Place Vendome and run off with all of the men of the world.  I shan't say a word, just as long as you love me best.",hap,Ses01F_script03,1.0
Session1,49,Ses01F_script03_1_F022,194.85,204.01,"Aw.  Thank you, darling.  The same applies to you too, except that if you so much as look at another woman I'll kill you.",hap,Ses01F_script03,1.0
Session1,50,Ses01F_script03_1_M027,204.59,210.7575,Do you remember that awful scene we had in Venice?,-1,Ses01F_script03,
Session1,51,Ses01F_script03_1_F023,208.8925,211.42,Which particular one?,-1,Ses01F_script03,
Session1,52,Ses01F_script03_1_M028,211.03,215.83,The one where you put that tiny painted wooden snake in my bed.,-1,Ses01F_script03,
Session1,53,Ses01F_script03_1_F024,215.28,220.35,"Oh Charles, that was his name.  He did wiggle so beautifully.",hap,Ses01F_script03,1.0
Session1,54,Ses01F_script03_1_M029,216.6325,218.5225,[GARBAGE],-1,Ses01F_script03,
Session1,55,Ses01F_script03_1_M030,219.22,221.82,It was a terrible thing.  I hated it.,-1,Ses01F_script03,
Session1,56,Ses01F_script03_1_F025,221.12,226.87,I know you did.  You threw him out the window into the Grand Canal.  I'll never forgive you for that.,-1,Ses01F_script03,
Session1,57,Ses01F_script03_1_M031,226.32,228.89,How long did that row last?,-1,Ses01F_script03,
Session1,58,Ses01F_script03_1_F026,228.37,231.07,It went on intermittently for days.,-1,Ses01F_script03,
Session1,59,Ses01F_script03_1_M032,230.37,231.905,Uh huh.,-1,Ses01F_script03,
Session1,60,Ses01F_script03_1_M033,232.1675,238.49,But the worst one was in Cannes when your curling irons burnt a hole in my new dressing gown.,-1,Ses01F_script03,
Session1,61,Ses01F_script03_1_F027,237.4,242.26,"Oh And it burnt my comb, too, and all of those towels in the bathroom.",-1,Ses01F_script03,
Session1,62,Ses01F_script03_1_M034,241.6,245.87,"That was a rouser, wasn't it?",hap,Ses01F_script03,1.0
Session1,63,Ses01F_script03_1_F028,244.0875,248.07,[LAUGHTER] That was the first time you hit me.,-1,Ses01F_script03,
Session1,64,Ses01F_script03_1_M035,247.74,250.7,I did not hit you very hard.,-1,Ses01F_script03,
Session1,65,Ses01F_script03_1_F029,250.22,262.43,"The manager came in, he found us rolling about the floor, biting and scratching like panthers. [LAUGHTER]  How utterly, utterly ridiculous.",hap,Ses01F_script03,1.0
Session1,66,Ses01F_script03_1_M036,256.85,262.0325,[LAUGHTER] I'll never forget his face. [LAUGHTER],hap,Ses01F_script03,1.0
Session1,67,Ses01F_script03_1_M037,262.3975,267.45,[LAUGHTER] We were very much younger then.,hap,Ses01F_script03,1.0
Session1,68,Ses01F_script03_1_F030,262.46,269.64,[LAUGHTER] And very much sillier.,hap,Ses01F_script03,1.0
Session1,69,Ses01F_script03_1_M038,271.64,276.2,However I believe the real cause of that row was Peter Burden.,-1,Ses01F_script03,
Session1,70,Ses01F_script03_1_F031,275.91,279.99,Oh.  You knew there was nothing in that.,-1,Ses01F_script03,
Session1,71,Ses01F_script03_2_M000,3.1785,6.24,We were very much younger then.,-1,Ses01F_script03,
Session1,72,Ses01F_script03_2_F000,4.81,10.06,And very much sillier.,hap,Ses01F_script03,1.0
Session1,73,Ses01F_script03_2_M001,9.56,16.0125,However I believe the real cause of that row was Peter Burden.,neu,Ses01F_script03,3.0
Session1,74,Ses01F_script03_2_F001,15.48,19.55,Oh.  You knew there was nothing in that.,hap,Ses01F_script03,1.0
Session1,75,Ses01F_script03_2_M002,18.66,23.04,I knew nothing of the sort.  You took presents from him.,neu,Ses01F_script03,3.0
Session1,76,Ses01F_script03_2_F002,22.31,26.13,"Presents?  It was only a trivial, little brooch.",hap,Ses01F_script03,1.0
Session1,77,Ses01F_script03_2_M003,25.71,29.87,"It was bristling with diamonds.  In the worst possible taste, too.",-1,Ses01F_script03,
Session1,78,Ses01F_script03_2_F003,29.22,34.58,"It was not.  I still have it, and I wear it often.  It is very pretty.",-1,Ses01F_script03,
Session1,79,Ses01F_script03_2_M004,34.21,38.44,You went out of your way to torture me over Peter Burden.,neu,Ses01F_script03,3.0
Session1,80,Ses01F_script03_2_F004,37.5,43.15,I did not.  You worked that whole thing up in your jealous imagination.,neu,Ses01F_script03,3.0
Session1,81,Ses01F_script03_2_M005,42.25,47.12,"Well, you let him kiss you, huh?  You said you did.",-1,Ses01F_script03,
Session1,82,Ses01F_script03_2_F005,46.75,48.7825,"Well, what of it?",neu,Ses01F_script03,3.0
Session1,83,Ses01F_script03_2_M006,48.16,49.95,What of it?,-1,Ses01F_script03,
Session1,84,Ses01F_script03_2_F006,49.41,53.47,It gave him a lot of pleasure and it didn't hurt me.,-1,Ses01F_script03,
Session1,85,Ses01F_script03_2_M007,52.67,55.2693,What about me?,ang,Ses01F_script03,0.0
Session1,86,Ses01F_script03_2_F007,54.7489,61.4654,"If you hadn't been so suspicious and nosey, you never would have known a thing about it.",-1,Ses01F_script03,
Session1,87,Ses01F_script03_2_M008,60.8262,64.8857,"That's a nice point of view, I must say.",-1,Ses01F_script03,
Session1,88,Ses01F_script03_2_F008,64.3325,67.5625,Oh dear.  I'm bored with this conversation.,-1,Ses01F_script03,
Session1,89,Ses01F_script03_2_M009,67.06,74.01,So am I.  I'm bored stiff. [GARBAGE]  Do you want some brandy?,-1,Ses01F_script03,
Session1,90,Ses01F_script03_2_F009,73.69,76.1625,No.  Thank you.,-1,Ses01F_script03,
Session1,91,Ses01F_script03_2_M010,75.96,78.65,"I'll have a little, I think.",neu,Ses01F_script03,3.0
Session1,92,Ses01F_script03_2_F010,78.2197,81.82,"I don't know why you'd want any, you've already had three glasses.",-1,Ses01F_script03,
Session1,93,Ses01F_script03_2_M011,81.38,84.9165,"No particular reason.  Anyhow, they are very small ones.",neu,Ses01F_script03,3.0
Session1,94,Ses01F_script03_2_F011,84.46,88.97,I just think it's silly to go on and on and on about such a thing.,-1,Ses01F_script03,
Session1,95,Ses01F_script03_2_M012,88.08,94.23,"You can hardly call three glasses of liquor a whole evening long, going on and on and on.",-1,Ses01F_script03,
Session1,96,Ses01F_script03_2_F012,93.85,96.93,It's become a habit with you.,-1,Ses01F_script03,
Session1,97,Ses01F_script03_2_M013,95.99,100.95,Oh.  Don't be so grand.  Just because you don't happen to want one at the moment.,-1,Ses01F_script03,
Session1,98,Ses01F_script03_2_F013,100.2315,102.31,Don't be stupid.,ang,Ses01F_script03,0.0
Session1,99,Ses01F_script03_2_M014,101.9,104.15,"Really, Amanda.",ang,Ses01F_script03,0.0
Session1,100,Ses01F_script03_2_F014,103.27,105.45,What?,ang,Ses01F_script03,0.0
